txn_id,user_id,ts,amount,merchant_cat,merchant_id,city,country,device_id,velocity,amount_deviation,new_merchant,new_city,new_device,geo_mismatch,fraud_score,fraud_band
t_00010500,u_00173,2026-03-22 03:26:57,23.85,restaurant,m_00004,Bristol,GB,d_00111,3,0.4731201434315108,1,0,1,1,0.1708171611754019,low
t_00010501,u_00154,2026-03-25 08:06:57,28.95,ecommerce,m_00040,Kano,NG,d_00113,2,0.32931949635407026,1,0,1,1,0.28897803929272703,low
t_00010502,u_00079,2026-03-24 05:17:57,113.37,travel,m_00062,London,GB,d_00112,1,3.9452757042252213,1,0,1,1,1.0,high
t_00010503,u_00085,2026-03-22 17:14:57,51.47,ecommerce,m_00186,Hamburg,DE,d_00006,4,0.13629366787080655,1,0,1,1,0.20661613326348927,low
t_00010504,u_00048,2026-03-24 21:27:57,16.78,fuel,m_00101,Sao Paulo,BR,d_00054,3,0.8491315638908487,1,0,0,1,1.0,high
t_00010505,u_00009,2026-03-26 14:48:57,16.05,grocery,m_00221,Sao Paulo,BR,d_00088,7,1.1056803694173227,1,0,1,1,0.434355654285695,medium
t_00010506,u_00178,2026-03-26 00:17:57,14.75,pharmacy,m_00308,London,GB,d_00196,2,0.8028320070002565,1,0,1,1,0.3307753117736909,medium
t_00010507,u_00155,2026-03-21 21:42:57,38.04,restaurant,m_00044,Rio,BR,d_00109,5,0.27157920039436223,1,0,1,1,0.1596535103797032,low
t_00010508,u_00136,2026-03-24 22:12:57,69.83,electronics,m_00358,Sao Paulo,BR,d_00115,7,0.8531838484956674,1,0,1,1,0.39256617537517813,medium
t_00010509,u_00159,2026-03-22 12:37:57,33.18,restaurant,m_00024,Curitiba,BR,d_00052,3,0.22993099144804952,1,0,1,1,0.1908859880465833,low
t_00010510,u_00016,2026-03-22 09:27:57,117.56,travel,m_00371,Munich,DE,d_00012,6,0.8101267845208184,1,1,0,1,1.0,high
t_00010511,u_00155,2026-03-27 00:49:57,19.78,grocery,m_00243,Berlin,DE,d_00236,5,0.8323579069263922,1,1,1,1,0.12030420674902187,low
t_00010512,u_00026,2026-03-27 11:38:57,17.04,pharmacy,m_00296,Mumbai,IN,d_00107,2,0.5659800115203025,1,0,1,0,0.09452645153390848,low
t_00010513,u_00022,2026-03-21 17:02:57,10.17,ecommerce,m_00240,Munich,DE,d_00067,2,0.7682518023343857,1,0,1,1,0.3182352639009113,medium
t_00010514,u_00016,2026-03-21 11:42:57,17.87,grocery,m_00128,Rio,BR,d_00105,2,0.4595340585059724,1,0,1,0,0.09103999994432932,low
t_00010515,u_00037,2026-03-24 09:15:57,120.49,grocery,m_00012,London,GB,d_00010,4,2.0495986566223934,0,0,1,1,1.0,high
t_00010516,u_00109,2026-03-21 02:47:57,25.54,restaurant,m_00054,Lagos,NG,d_00072,0,0.32384433956326747,1,0,1,1,0.5893282491448362,medium
t_00010517,u_00139,2026-03-26 06:27:57,11.28,restaurant,m_00256,Berlin,DE,d_00168,2,0.7541215864353638,1,1,1,1,0.127018828918392,low
t_00010518,u_00179,2026-03-23 23:29:57,64.44,electronics,m_00378,Bengaluru,IN,d_00004,3,0.5741785073741298,1,0,1,1,0.1560962097305415,low
t_00010519,u_00119,2026-03-21 07:07:57,18.32,restaurant,m_00366,Rio,BR,d_00180,3,0.733905374326189,1,0,1,0,0.03290495088753809,low
t_00010520,u_00005,2026-03-25 09:35:57,32.39,pharmacy,m_00067,Bristol,GB,d_00212,0,0.21706029522776826,1,0,1,1,0.6073102618253425,medium
t_00010521,u_00063,2026-03-21 23:31:57,25.92,ecommerce,m_00227,Berlin,DE,d_00165,1,0.39474905581050307,1,1,1,1,0.3402082212582609,medium
t_00010522,u_00030,2026-03-21 21:56:57,8.23,ecommerce,m_00159,Bengaluru,IN,d_00092,3,1.1863586111310096,1,0,1,1,0.27738806252832593,low
t_00010523,u_00075,2026-03-22 03:49:57,89.31,pharmacy,m_00046,Abuja,NG,d_00015,7,1.9390556004368182,1,0,1,1,0.6921352309739681,medium
t_00010524,u_00164,2026-03-21 10:09:57,73.21,travel,m_00149,Bengaluru,IN,d_00211,2,0.4859951524083052,1,1,1,1,0.11313161634588398,low
t_00010525,u_00023,2026-03-23 01:46:57,18.93,pharmacy,m_00369,Mumbai,IN,d_00026,6,0.5169310845933007,1,1,1,1,0.1958221323500131,low
t_00010526,u_00069,2026-03-22 20:00:57,32.64,fuel,m_00330,Manchester,GB,d_00207,5,0.20419261808777736,1,0,1,1,0.16653395928925974,low
t_00010527,u_00026,2026-03-25 19:54:57,19.22,pharmacy,m_00162,Lagos,NG,d_00060,2,0.48114694035047817,1,1,1,1,0.11313161634588398,low
t_00010528,u_00145,2026-03-25 23:30:57,25.0,fuel,m_00005,Curitiba,BR,d_00110,6,0.57496793700326,1,0,1,1,0.2291452030598854,low
t_00010529,u_00164,2026-03-22 14:48:57,3.12,fuel,m_00035,Curitiba,BR,d_00099,3,0.7723188984326339,1,1,1,1,0.05530186589303343,low
t_00010530,u_00184,2026-03-27 09:31:57,11.45,fuel,m_00305,Curitiba,BR,d_00018,6,0.6453191224275712,1,0,1,1,0.21982405344307399,low
t_00010531,u_00197,2026-03-20 17:34:57,94.84,electronics,m_00368,Berlin,DE,d_00064,0,1.302167882299515,1,1,1,1,0.592011220092283,medium
t_00010532,u_00071,2026-03-24 21:16:57,32.4,grocery,m_00183,London,GB,d_00100,2,0.10852709518807083,1,0,1,1,0.37196178823211734,medium
t_00010533,u_00041,2026-03-26 12:02:57,178.75,travel,m_00163,Munich,DE,d_00205,5,3.78254016214873,1,0,1,1,0.9962559498605036,high
t_00010534,u_00055,2026-03-24 14:30:57,24.21,restaurant,m_00346,Delhi,IN,d_00008,4,0.3185538129598361,0,0,1,1,1.0,high
t_00010535,u_00081,2026-03-24 04:35:57,29.14,ecommerce,m_00184,New York,US,d_00233,3,0.4093312843754478,1,0,1,1,0.17744259618855907,low
t_00010536,u_00076,2026-03-26 21:43:57,161.65,electronics,m_00104,London,GB,d_00031,2,3.2364222114193657,1,1,1,1,0.8810922584865165,high
t_00010537,u_00070,2026-03-23 18:02:57,22.36,ecommerce,m_00395,Sao Paulo,BR,d_00148,2,0.840642094901356,1,0,0,1,1.0,high
t_00010538,u_00105,2026-03-21 06:37:57,21.71,pharmacy,m_00395,Abuja,NG,d_00187,1,0.5724132646636645,1,0,1,1,0.4779689397844963,medium
t_00010539,u_00089,2026-03-22 04:14:57,17.3,fuel,m_00103,Austin,US,d_00058,2,0.6711029182456243,0,0,1,1,1.0,high
t_00010540,u_00119,2026-03-22 10:06:57,29.15,restaurant,m_00342,Lagos,NG,d_00038,3,0.35324468448171464,1,1,1,1,0.08290544097421959,low
t_00010541,u_00094,2026-03-22 22:15:57,17.66,restaurant,m_00240,New York,US,d_00009,2,0.587747680466342,1,1,1,1,0.12028669964703032,low
t_00010542,u_00150,2026-03-24 11:48:57,46.8,fuel,m_00057,Mumbai,IN,d_00085,1,0.8523188381680953,1,1,1,1,0.32143693095143977,medium
t_00010543,u_00083,2026-03-25 00:59:57,29.62,ecommerce,m_00108,Mumbai,IN,d_00039,3,0.3009772854813552,1,1,0,1,1.0,high
t_00010544,u_00172,2026-03-25 21:13:57,38.0,travel,m_00178,Munich,DE,d_00005,5,0.24804392240106585,1,0,1,1,0.15337141442449742,low
t_00010545,u_00170,2026-03-24 14:33:57,139.25,electronics,m_00065,New York,US,d_00014,2,6.141706126097986,1,0,1,1,1.0,high
t_00010546,u_00039,2026-03-21 01:14:57,94.18,travel,m_00134,Seattle,US,d_00157,2,1.173827121729906,1,0,1,1,0.42654235244005,medium
t_00010547,u_00146,2026-03-21 20:47:57,51.58,pharmacy,m_00153,Hamburg,DE,d_00022,3,0.0032288772498760307,1,1,1,1,0.3339925739487538,medium
t_00010548,u_00132,2026-03-25 19:46:57,67.7,travel,m_00175,Abuja,NG,d_00239,5,0.3517906828783954,1,0,1,1,0.16234775285477854,low
t_00010549,u_00076,2026-03-23 01:13:57,52.05,travel,m_00382,New York,US,d_00175,4,0.2841268106283339,1,1,1,1,0.1296231356945482,low
t_00010550,u_00166,2026-03-27 02:38:57,171.96,electronics,m_00383,Munich,DE,d_00165,4,3.567426351767127,1,0,0,1,1.0,high
t_00010551,u_00105,2026-03-22 16:48:57,19.09,restaurant,m_00212,Abuja,NG,d_00234,5,0.6782780400066453,1,0,1,1,0.14375467076502757,low
t_00010552,u_00094,2026-03-25 22:44:57,48.2,travel,m_00351,Manchester,GB,d_00079,3,0.778840788482952,1,0,1,1,0.19338956378352712,low
t_00010553,u_00114,2026-03-25 10:00:57,46.82,fuel,m_00284,Seattle,US,d_00166,1,0.3267060409409732,1,1,1,1,0.3363958951346335,medium
t_00010554,u_00082,2026-03-27 09:39:57,149.06,travel,m_00282,New York,US,d_00025,3,7.378898968636842,1,1,1,1,0.9898168204279838,high
t_00010555,u_00086,2026-03-27 02:46:57,64.69,restaurant,m_00182,Rio,BR,d_00212,2,0.22300720130884194,1,1,1,0,0.02755898619722652,low
t_00010556,u_00047,2026-03-25 11:45:57,18.34,grocery,m_00169,Seattle,US,d_00082,4,0.5617230288477749,1,0,1,1,0.1327194038152244,low
t_00010557,u_00186,2026-03-25 11:36:57,21.76,grocery,m_00063,Bengaluru,IN,d_00238,1,0.5327719396501314,1,0,1,1,0.46483380181598555,medium
t_00010558,u_00064,2026-03-20 23:31:57,30.01,fuel,m_00276,Abuja,NG,d_00238,1,0.3728923920314462,1,0,1,1,0.4923249998536252,medium
t_00010559,u_00191,2026-03-27 07:55:57,56.11,grocery,m_00013,Rio,BR,d_00017,3,0.11863232324786993,1,0,1,1,0.253463557937046,low
t_00010560,u_00043,2026-03-21 16:12:57,26.29,fuel,m_00131,Lagos,NG,d_00110,6,0.38446003653628275,1,0,1,1,0.25977328818419776,low
t_00010561,u_00119,2026-03-27 13:24:57,45.1,restaurant,m_00166,Kano,NG,d_00100,3,0.207377476461902,1,0,1,0,0.08713335307604131,low
t_00010562,u_00077,2026-03-25 14:25:57,6.91,fuel,m_00207,Bristol,GB,d_00100,3,0.6565935589450566,1,0,1,1,0.16671154882272832,low
t_00010563,u_00155,2026-03-22 06:13:57,15.89,restaurant,m_00169,Abuja,NG,d_00140,5,0.9518228120966877,0,0,0,1,1.0,high
t_00010564,u_00167,2026-03-24 22:07:57,9.03,fuel,m_00067,Munich,DE,d_00074,4,1.5153393828342978,1,0,1,0,0.3262555509863757,medium
t_00010565,u_00102,2026-03-24 00:52:57,35.82,ecommerce,m_00195,Abuja,NG,d_00097,1,0.2533720325647586,1,0,1,1,0.4987052547792159,medium
t_00010566,u_00128,2026-03-24 03:15:57,49.01,electronics,m_00147,London,GB,d_00213,1,0.4796729594064882,0,0,1,1,1.0,high
t_00010567,u_00135,2026-03-22 05:34:57,23.44,restaurant,m_00199,Rio,BR,d_00216,2,0.7743174225574434,1,0,1,1,0.3182352639009113,medium
t_00010568,u_00066,2026-03-26 23:38:57,13.34,fuel,m_00338,Manchester,GB,d_00195,3,1.115931794158824,1,0,1,1,0.27015653746922497,low
t_00010569,u_00118,2026-03-20 19:37:57,15.44,pharmacy,m_00136,Kano,NG,d_00027,1,1.1097926670152043,1,0,1,1,0.5975392974504361,medium
t_00010570,u_00024,2026-03-23 01:09:57,37.22,ecommerce,m_00348,Kano,NG,d_00085,4,0.22635088019443655,1,0,1,1,0.16256836644418604,low
t_00010571,u_00094,2026-03-24 23:44:57,26.88,fuel,m_00037,New York,US,d_00210,2,0.17517578512539606,1,1,1,1,0.24820652418045241,low
t_00010572,u_00005,2026-03-21 09:33:57,9.4,fuel,m_00279,Curitiba,BR,d_00035,3,0.8869736106596814,1,1,1,1,0.08519321525750345,low
t_00010573,u_00180,2026-03-20 16:51:57,17.95,ecommerce,m_00242,Seattle,US,d_00131,0,0.8723346638552024,1,0,1,1,0.6321636041490646,medium
t_00010574,u_00019,2026-03-21 21:43:57,12.01,ecommerce,m_00125,London,GB,d_00049,5,0.9478886850416035,1,0,1,1,0.22934819352868097,low
t_00010575,u_00108,2026-03-20 21:20:57,22.66,fuel,m_00136,Kano,NG,d_00184,0,0.5605342421650265,1,0,1,0,0.4802996486367722,medium
t_00010576,u_00174,2026-03-21 01:22:57,22.48,pharmacy,m_00237,Abuja,NG,d_00061,1,0.6246535248894716,1,0,1,1,0.4743231503956419,medium
t_00010577,u_00024,2026-03-23 01:31:57,12.57,restaurant,m_00109,New York,US,d_00033,4,0.9434535189834024,1,1,1,1,0.09897601051445737,low
t_00010578,u_00108,2026-03-26 13:24:57,62.34,electronics,m_00022,Abuja,NG,d_00168,2,0.5984205821892813,1,0,1,1,0.2783966658781404,low
t_00010579,u_00002,2026-03-25 01:33:57,23.26,grocery,m_00131,Hamburg,DE,d_00171,4,0.6043663337418962,1,0,1,1,0.12044567399998884,low
t_00010580,u_00159,2026-03-22 17:51:57,211.17,travel,m_00129,Austin,US,d_00207,2,3.5509574891493942,1,1,1,1,0.9467946478551749,high
t_00010581,u_00158,2026-03-24 14:44:57,16.32,fuel,m_00328,Delhi,IN,d_00023,3,0.6689677267705861,1,0,1,1,0.16515491475844024,low
t_00010582,u_00073,2026-03-24 07:39:57,33.73,ecommerce,m_00274,Manchester,GB,d_00018,3,0.1068876723422264,1,0,1,1,0.2685621162142754,low
t_00010583,u_00050,2026-03-26 16:00:57,93.05,electronics,m_00128,Delhi,IN,d_00077,6,1.9299868067016186,1,0,1,1,0.5870675241149743,medium
t_00010584,u_00065,2026-03-26 21:16:57,39.34,travel,m_00180,New York,US,d_00118,5,0.12848147310795088,1,0,1,1,0.21034309591043432,low
t_00010585,u_00149,2026-03-22 07:19:57,38.12,electronics,m_00009,Rio,BR,d_00208,2,0.3997901983497882,1,0,1,1,0.2884888129425256,low
t_00010586,u_00112,2026-03-25 05:26:57,41.86,travel,m_00328,London,GB,d_00044,7,0.013909411757222523,1,0,1,1,0.510712234224315,medium
t_00010587,u_00005,2026-03-24 01:11:57,29.0,restaurant,m_00268,London,GB,d_00028,2,0.31584264143543184,1,0,1,1,0.29336724574216444,low
t_00010588,u_00145,2026-03-24 16:32:57,22.56,pharmacy,m_00292,Manchester,GB,d_00119,7,0.6521632433781223,1,0,0,0,1.0,high
t_00010589,u_00153,2026-03-22 21:27:57,102.48,travel,m_00071,Bengaluru,IN,d_00205,2,2.432134322756134,1,0,1,1,0.7590930347084901,high
t_00010590,u_00138,2026-03-24 17:45:57,7.09,fuel,m_00146,New York,US,d_00193,3,0.974347886588091,1,1,1,1,0.1252782029940167,low
t_00010591,u_00074,2026-03-21 16:02:57,22.01,fuel,m_00078,Rio,BR,d_00181,3,0.4112140571901706,1,0,1,0,0.06262704521796802,low
t_00010592,u_00015,2026-03-25 04:30:57,23.5,electronics,m_00118,Bengaluru,IN,d_00229,3,0.44535317044227535,1,0,0,1,1.0,high
t_00010593,u_00029,2026-03-22 19:40:57,19.23,restaurant,m_00386,Lagos,NG,d_00016,3,0.5495992547789162,1,0,1,1,0.16134244291826727,low
t_00010594,u_00176,2026-03-27 13:47:57,28.04,grocery,m_00151,Munich,DE,d_00067,1,0.3284693841816058,1,0,1,1,0.48150102218790936,medium
t_00010595,u_00008,2026-03-21 07:49:57,44.71,restaurant,m_00196,Austin,US,d_00109,3,0.18345243535927247,1,0,1,1,0.21015101329450447,low
t_00010596,u_00067,2026-03-26 21:17:57,52.11,electronics,m_00236,Hamburg,DE,d_00164,6,0.6030976667051536,1,0,1,1,0.21108047566786847,low
t_00010597,u_00120,2026-03-22 05:39:57,16.17,pharmacy,m_00281,London,GB,d_00176,3,0.6197941827668889,1,0,0,1,1.0,high
t_00010598,u_00115,2026-03-27 02:36:57,96.47,travel,m_00247,London,GB,d_00202,3,2.792966198344828,1,0,1,1,0.793674970912716,high
t_00010599,u_00095,2026-03-21 11:08:57,14.72,fuel,m_00073,Rio,BR,d_00134,9,0.8444922686890677,1,0,1,1,0.7341967076598187,high
t_00010600,u_00026,2026-03-23 15:09:57,18.68,restaurant,m_00396,Lagos,NG,d_00188,1,0.5021606368787833,1,1,0,1,1.0,high
t_00010601,u_00145,2026-03-23 12:57:57,25.07,ecommerce,m_00399,Seattle,US,d_00218,4,0.5727533175580795,1,0,1,1,0.13344636882614747,low
t_00010602,u_00183,2026-03-22 03:20:57,122.99,travel,m_00081,Bengaluru,IN,d_00214,1,4.705507966262115,1,1,1,1,1.0,high
t_00010603,u_00110,2026-03-23 19:16:57,8.13,fuel,m_00386,Bristol,GB,d_00046,5,0.7411132564926423,1,0,1,1,0.17225337409177932,low
t_00010604,u_00007,2026-03-22 22:37:57,9.6,restaurant,m_00293,Munich,DE,d_00217,4,1.068901880182033,1,1,0,1,1.0,high
t_00010605,u_00103,2026-03-24 06:47:57,16.1,fuel,m_00101,Bengaluru,IN,d_00101,4,1.0112209175366644,1,0,0,1,1.0,high
t_00010606,u_00148,2026-03-26 06:48:57,13.25,ecommerce,m_00109,London,GB,d_00130,2,0.9548651681577733,1,0,1,1,0.37841312863759047,medium
t_00010607,u_00103,2026-03-25 19:41:57,33.59,grocery,m_00166,Manchester,GB,d_00188,4,0.16106739373711693,1,0,1,1,0.18379406312527757,low
t_00010608,u_00073,2026-03-23 18:26:57,34.46,travel,m_00096,Lagos,NG,d_00170,3,0.08448542519922318,1,0,1,1,0.29807637317350166,low
t_00010609,u_00051,2026-03-23 00:14:57,17.27,pharmacy,m_00282,Kano,NG,d_00054,5,0.8472142185368714,1,1,1,1,0.12410345490191466,low
t_00010610,u_00084,2026-03-27 12:26:57,7.33,fuel,m_00052,Delhi,IN,d_00038,5,1.1053469932705542,1,0,1,0,0.2508783350857291,low
t_00010611,u_00176,2026-03-24 19:55:57,37.73,grocery,m_00202,Berlin,DE,d_00219,7,0.15300806484755064,1,0,0,1,1.0,high
t_00010612,u_00189,2026-03-24 07:01:57,18.0,restaurant,m_00326,Austin,US,d_00045,3,0.5552704703072346,1,0,1,1,0.16277100967149627,low
t_00010613,u_00085,2026-03-23 22:03:57,19.54,ecommerce,m_00178,Kano,NG,d_00094,2,0.6377826066071122,1,0,1,1,0.285730516310423,low
t_00010614,u_00105,2026-03-26 18:42:57,34.29,pharmacy,m_00266,Curitiba,BR,d_00053,2,0.06410071740614667,1,1,1,1,0.3307930077966348,medium
t_00010615,u_00091,2026-03-23 23:35:57,57.31,ecommerce,m_00038,Delhi,IN,d_00182,2,0.9838344957899295,1,0,1,1,0.38908419954096807,medium
t_00010616,u_00028,2026-03-27 07:33:57,8.75,grocery,m_00368,Munich,DE,d_00077,2,0.8770195147593052,1,1,1,1,0.15495353567665227,low
t_00010617,u_00149,2026-03-25 12:02:57,35.78,ecommerce,m_00304,Kano,NG,d_00067,6,0.2818787962652782,1,0,1,1,0.26957034289003534,low
t_00010618,u_00005,2026-03-21 13:11:57,29.13,fuel,m_00215,Curitiba,BR,d_00012,3,0.3120545278640465,1,1,1,1,0.09377945488240924,low
t_00010619,u_00128,2026-03-27 12:01:57,24.44,ecommerce,m_00061,Berlin,DE,d_00041,2,0.2731392456054336,1,0,1,0,0.1475762475640544,low
t_00010620,u_00002,2026-03-24 06:22:57,72.58,electronics,m_00146,Delhi,IN,d_00106,4,1.6999123511984684,1,0,1,1,0.4854173074316116,medium
t_00010621,u_00156,2026-03-23 05:45:57,96.64,electronics,m_00134,Kano,NG,d_00069,5,1.2129311076590241,0,0,0,1,1.0,high
t_00010622,u_00173,2026-03-25 21:24:57,11.81,pharmacy,m_00312,New York,US,d_00080,2,0.9105765951373171,1,0,0,0,0.9412939124479206,high
t_00010623,u_00002,2026-03-26 04:34:57,35.26,restaurant,m_00034,Lagos,NG,d_00050,3,0.0437145855812237,1,0,1,1,0.351137245454903,medium
t_00010624,u_00103,2026-03-23 19:42:57,31.14,ecommerce,m_00232,Austin,US,d_00099,3,0.2801569382373395,1,0,1,1,0.18257055130105515,low
t_00010625,u_00089,2026-03-22 20:24:57,12.37,grocery,m_00016,New York,US,d_00061,3,0.7592733350183533,1,0,0,1,1.0,high
t_00010626,u_00158,2026-03-25 03:40:57,27.18,ecommerce,m_00229,Curitiba,BR,d_00079,2,0.4181514642145607,0,0,1,1,1.0,high
t_00010627,u_00124,2026-03-24 10:16:57,123.99,electronics,m_00341,Bengaluru,IN,d_00137,3,2.2432398172250063,1,1,0,1,1.0,high
t_00010628,u_00001,2026-03-22 14:28:57,28.55,ecommerce,m_00024,Austin,US,d_00001,3,0.013926367654347523,1,1,1,1,0.32982003099512813,medium
t_00010629,u_00190,2026-03-22 04:07:57,80.24,travel,m_00257,Munich,DE,d_00215,1,1.1728731619280897,1,0,1,1,0.6002960414620542,medium
t_00010630,u_00136,2026-03-25 13:06:57,15.22,grocery,m_00364,Bengaluru,IN,d_00212,7,0.6288449463923906,1,0,1,1,0.3497295107445503,medium
t_00010631,u_00195,2026-03-24 23:54:57,15.89,ecommerce,m_00137,Munich,DE,d_00019,5,0.7095907376191548,1,1,1,1,0.08726265659842514,low
t_00010632,u_00105,2026-03-24 03:53:57,51.01,travel,m_00279,Berlin,DE,d_00140,4,0.6114943374544017,1,0,1,1,0.12336003260856854,low
t_00010633,u_00028,2026-03-21 05:24:57,135.54,electronics,m_00325,Mumbai,IN,d_00010,3,4.525759887924286,1,0,1,1,1.0,high
t_00010634,u_00161,2026-03-24 04:43:57,31.8,grocery,m_00351,Curitiba,BR,d_00017,0,0.08234067038750223,1,0,1,1,0.694230237003081,medium
t_00010635,u_00131,2026-03-22 04:44:57,3.89,grocery,m_00206,Abuja,NG,d_00053,6,0.8918042711786812,1,0,1,1,0.28619272528877304,low
t_00010636,u_00130,2026-03-27 07:35:57,20.19,ecommerce,m_00248,Austin,US,d_00129,8,0.4596075755245437,1,0,1,1,0.5335131624839389,medium
t_00010637,u_00075,2026-03-23 07:05:57,6.59,pharmacy,m_00048,Hamburg,DE,d_00153,5,1.1814308909314917,1,0,1,1,0.281245158278972,low
t_00010638,u_00012,2026-03-24 02:36:57,7.98,fuel,m_00305,Rio,BR,d_00192,7,0.8895188515539723,0,1,0,1,1.0,high
t_00010639,u_00174,2026-03-23 22:57:57,49.74,pharmacy,m_00211,Bristol,GB,d_00104,4,0.16232908186748712,1,0,1,1,0.17848804594313705,low
t_00010640,u_00170,2026-03-22 06:56:57,16.26,restaurant,m_00040,Kano,NG,d_00107,4,0.7369989350895472,1,0,1,1,0.1424845960966239,low
t_00010641,u_00008,2026-03-25 19:58:57,8.06,fuel,m_00188,Kano,NG,d_00170,2,1.4335995059373001,1,0,1,1,0.507204260423068,medium
t_00010642,u_00187,2026-03-21 22:53:57,18.3,grocery,m_00329,London,GB,d_00047,2,0.524798579761344,1,0,1,1,0.277839367375339,low
t_00010643,u_00062,2026-03-27 00:18:57,22.24,grocery,m_00400,Delhi,IN,d_00141,5,0.4084441296890975,1,0,1,0,0.1439884850594505,low
t_00010644,u_00024,2026-03-24 13:26:57,121.28,travel,m_00215,Austin,US,d_00233,8,4.215549979378581,1,0,1,1,1.0,high
t_00010645,u_00007,2026-03-20 14:48:57,9.95,grocery,m_00127,Abuja,NG,d_00162,0,1.0550243947205586,1,1,1,1,0.46895690963023373,medium
t_00010646,u_00151,2026-03-25 15:49:57,8.03,ecommerce,m_00127,Lagos,NG,d_00145,4,1.0490662240623705,1,0,1,1,0.20984967948544153,low
t_00010647,u_00053,2026-03-20 14:39:57,73.11,travel,m_00150,Berlin,DE,d_00123,0,1.324988240756416,1,1,1,1,0.5967164884264902,medium
t_00010648,u_00067,2026-03-24 01:23:57,16.08,restaurant,m_00258,Munich,DE,d_00167,3,1.0859770901030892,1,0,1,0,0.15235782807575438,low
t_00010649,u_00087,2026-03-24 01:44:57,13.35,ecommerce,m_00379,Curitiba,BR,d_00116,8,0.8938752918678611,1,0,1,1,0.5652454266126328,medium
t_00010650,u_00039,2026-03-24 20:32:57,71.39,electronics,m_00072,Munich,DE,d_00135,5,0.6394892215640298,1,0,1,0,0.12873163761480444,low
t_00010651,u_00169,2026-03-25 06:08:57,32.08,pharmacy,m_00149,Austin,US,d_00148,3,0.23273336372388378,1,1,0,1,1.0,high
t_00010652,u_00152,2026-03-25 02:12:57,47.19,restaurant,m_00369,Austin,US,d_00069,2,0.3102248152364302,1,0,1,1,0.29336724574216444,low
t_00010653,u_00004,2026-03-24 03:09:57,21.74,grocery,m_00219,Austin,US,d_00170,4,0.5191100790960862,1,0,1,1,0.13344458056961028,low
t_00010654,u_00140,2026-03-24 23:54:57,20.83,grocery,m_00044,Hamburg,DE,d_00147,2,0.4399826641917637,1,0,1,1,0.2909478681455544,low
t_00010655,u_00006,2026-03-24 02:50:57,45.75,travel,m_00291,New York,US,d_00073,5,0.21145930684830166,1,0,1,1,0.16653395928925974,low
t_00010656,u_00028,2026-03-20 14:06:57,71.38,ecommerce,m_00343,Manchester,GB,d_00107,0,1.791771982914591,1,0,1,1,0.8549709319276388,high
t_00010657,u_00093,2026-03-25 06:50:57,8.43,fuel,m_00129,London,GB,d_00112,8,1.05916424274992,1,1,1,1,0.6703164558444028,medium
t_00010658,u_00012,2026-03-22 03:05:57,13.28,fuel,m_00391,Hamburg,DE,d_00152,3,0.7073636475188099,1,1,1,1,0.034406964860938416,low
t_00010659,u_00129,2026-03-22 18:04:57,50.14,electronics,m_00280,Hamburg,DE,d_00237,3,0.5292367791427762,1,0,1,1,0.15976799742559988,low
t_00010660,u_00059,2026-03-22 22:59:57,22.87,restaurant,m_00220,Bristol,GB,d_00001,1,0.16435529462333906,1,1,1,1,0.41230678009481847,medium
t_00010661,u_00120,2026-03-22 13:50:57,28.54,grocery,m_00036,Lagos,NG,d_00009,3,0.1448514721774658,1,0,1,1,0.23091600004687618,low
t_00010662,u_00055,2026-03-23 12:25:57,29.41,pharmacy,m_00348,Hamburg,DE,d_00080,2,0.21673146930296808,1,0,1,1,0.30444161765783306,medium
t_00010663,u_00135,2026-03-22 18:06:57,13.96,restaurant,m_00189,Bristol,GB,d_00130,2,1.0688221032332532,1,0,1,1,0.41501003263134884,medium
t_00010664,u_00028,2026-03-21 03:06:57,37.6,pharmacy,m_00305,Manchester,GB,d_00073,3,0.35233757781441205,1,0,1,1,0.1818807259874966,low
t_00010665,u_00055,2026-03-25 15:49:57,89.54,travel,m_00133,London,GB,d_00078,5,0.9606872853292385,1,1,1,1,0.17111068944091523,low
t_00010666,u_00183,2026-03-26 19:59:57,28.12,restaurant,m_00278,Rio,BR,d_00083,6,0.0731751158544445,1,0,1,1,0.3724438434796431,medium
t_00010667,u_00160,2026-03-25 06:34:57,82.49,electronics,m_00317,Kano,NG,d_00003,8,1.079177537640784,1,1,1,1,0.6703164558444028,medium
t_00010668,u_00168,2026-03-25 07:55:57,72.74,electronics,m_00331,London,GB,d_00133,6,0.6803578851097083,1,1,1,1,0.1987784045226525,low
t_00010669,u_00163,2026-03-20 19:05:57,22.9,ecommerce,m_00355,Lagos,NG,d_00159,0,0.47276943766500273,1,0,1,1,0.5776882244969641,medium
t_00010670,u_00133,2026-03-24 12:41:57,49.72,travel,m_00214,Delhi,IN,d_00191,5,0.6547484354032167,0,0,1,1,1.0,high
t_00010671,u_00142,2026-03-26 21:08:57,120.73,pharmacy,m_00204,London,GB,d_00133,3,2.1378387906913696,1,1,1,1,0.5332341302830139,medium
t_00010672,u_00078,2026-03-26 22:50:57,27.65,ecommerce,m_00121,Hamburg,DE,d_00088,3,0.4905066856871849,1,0,1,1,0.16242542695801487,low
t_00010673,u_00038,2026-03-26 13:25:57,33.44,pharmacy,m_00400,Delhi,IN,d_00132,3,0.1435230782114326,1,0,1,1,0.23091600004687618,low
t_00010674,u_00179,2026-03-23 01:07:57,10.92,ecommerce,m_00266,Hamburg,DE,d_00200,2,0.7014771164080591,0,0,1,1,1.0,high
