subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m,spend_to_income_ratio,employment_stability,credit_to_employment_ratio,has_late_payments,risk_score,risk_band
s_005061,0,40139.69,3.13,34,38095.33,0,0.9490452206975017,5.537535282054643,0.8817427385892116,0,0.3883157540911634,medium
s_005062,1,31281.24,0.0,14,24956.56,0,0.7977868592530458,0.0,2.0,0,0.5207704973749165,medium
s_005063,0,26928.1,1.56,16,10974.44,1,0.40753088666164117,1.9484393755003004,0.8113590263691685,1,0.4472246523587152,medium
s_005064,0,29821.48,1.89,10,17927.52,1,0.6011411525802013,2.598320419039961,0.4222972972972973,1,0.4951642318383657,medium
s_005065,1,23459.05,3.82,15,15805.76,0,0.673730874401376,7.466121349134368,0.32023911187019644,0,0.39084665237878813,medium
s_005066,1,39032.35,0.6,36,23042.82,0,0.5903367248775726,0.46475800154489,2.0,0,0.3557096326644122,medium
s_005067,0,32482.88,3.86,42,27777.02,0,0.8551016688893075,7.5836967238939605,0.8875739644970414,0,0.35328904341322426,medium
s_005068,0,38046.1,3.03,23,28233.69,0,0.7420720633110014,5.27428924121535,0.6156316916488223,0,0.36112795791841146,medium
s_005069,0,22105.7,4.73,13,8615.72,0,0.38973342923186177,10.287070379850622,0.22506925207756232,0,0.32582655942137967,medium
s_005070,1,12069.48,5.16,45,8387.47,2,0.6948746031640829,11.721266825731766,0.7151938970120788,1,0.5505362048551465,medium
s_005071,0,38465.63,3.51,22,11731.08,0,0.3049677083747654,6.575982892313513,0.5102040816326531,0,0.2450599667682107,low
s_005072,0,34801.08,4.55,5,8461.06,2,0.2431193767728825,9.705481698504201,0.08992805755395684,1,0.44329232714828326,medium
s_005073,0,27757.17,3.31,1,21291.56,0,0.7670375964986166,6.0220171869565435,0.024557956777996073,0,0.4422552674050266,medium
s_005074,0,11918.34,0.8,17,12625.06,0,1.0592079762805657,0.7155417527999328,1.6037735849056602,0,0.5801420268848343,medium
s_005075,0,14186.77,4.18,0,9776.93,2,0.689109705048785,8.546030189509043,0.0,1,0.6461003859380495,medium
s_005076,0,47568.52,1.14,13,37634.7,0,0.791151560915477,1.2171869207315693,0.885558583106267,0,0.42512579587557914,medium
s_005077,0,31478.73,3.34,0,18226.97,0,0.5790065543764195,6.104072738754019,0.0,0,0.38259790108481373,medium
s_005078,1,35304.24,0.0,10,28993.68,1,0.8212288034297459,0.0,2.0,1,0.6143727361190244,medium
s_005079,0,17656.71,5.14,19,12966.61,1,0.7343313487422776,11.653186002119762,0.3031269942565412,1,0.495887889189099,medium
s_005080,1,18906.85,1.21,26,13455.33,2,0.7116266524221422,1.331,1.675257731958763,1,0.6368081919238814,medium
s_005081,0,45631.66,4.97,37,26291.43,1,0.5761537898513915,11.079867914375152,0.6101583113456465,1,0.3294604935782924,medium
s_005082,0,32655.44,1.09,0,21634.72,0,0.6624947483559139,1.13799340947125,0.0,0,0.47130854389121807,medium
s_005083,1,17958.0,1.22,40,8810.4,0,0.49058410824656157,1.3475340440968457,2.0,0,0.36152968546328673,medium
s_005084,1,10212.66,0.44,12,8286.4,2,0.8113056436184483,0.2918629815512752,1.910828025477707,1,0.734098269258053,high
s_005085,0,8303.76,0.0,48,7761.75,1,0.9346146065629831,0.0,2.0,1,0.6326252478620735,medium
s_005086,0,8038.57,2.78,30,3882.45,0,0.4829176187283648,4.635186296148192,0.8731082654249127,0,0.37905843450620924,medium
s_005087,1,26481.83,1.41,50,21747.89,0,0.8212071746108704,1.6742822342723462,2.0,0,0.3885347483232428,medium
s_005088,0,22741.99,3.52,36,17270.54,1,0.7593786041325261,6.604105389831389,0.8325624421831637,1,0.45908949078120603,medium
s_005089,1,48185.65,0.0,0,37613.82,2,0.7805859091677881,0.0,0.0,1,0.7118368785612722,high
s_005090,0,3000.0,1.87,14,2481.34,0,0.8268377207597468,2.5571865399301634,0.5972696245733788,0,0.5269486476231574,medium
s_005091,0,16611.08,2.83,28,7779.78,0,0.46832064377248356,4.7607968870767845,0.8009153318077803,0,0.3504909411148687,medium
s_005092,0,16812.85,3.12,12,12086.45,0,0.7188389333793272,5.511018780588577,0.3121748178980229,0,0.43871955459088907,medium
s_005093,0,42222.11,4.78,55,18615.35,3,0.4408805983263667,10.450614910138064,0.9424263193968472,1,0.4635061848447593,medium
s_005094,0,36509.54,2.56,21,31263.99,0,0.8563003998297478,4.096,0.6620428751576293,0,0.41126739887496044,medium
s_005095,1,35880.8,3.75,7,34666.72,0,0.9661365929245467,7.261843774138907,0.15217391304347827,0,0.4565528107972254,medium
s_005096,0,32992.05,0.0,23,8783.19,0,0.2662133388698529,0.0,2.0,0,0.3505181607073194,medium
s_005097,0,16194.93,0.95,45,11013.75,0,0.6800319586464006,0.9259454627568515,2.0,0,0.41285015178577755,medium
s_005098,0,16334.79,1.17,34,8485.98,0,0.5194716631396461,1.2655484976878602,2.0,0,0.3869888472294319,medium
s_005099,0,25582.42,3.41,15,12570.27,2,0.4913443941427691,6.296969191603211,0.35782442748091603,1,0.5379516329510337,medium
s_005100,0,22539.81,3.08,15,18767.99,1,0.832622696344985,5.405378062633547,0.3951527924130664,1,0.5356328311089041,medium
s_005101,0,49859.55,1.1,16,23819.12,0,0.47771474642778705,1.153689732987167,1.1267605633802815,0,0.31454523751137486,medium
s_005102,0,27786.8,1.28,33,28048.53,3,1.0093828946516097,1.4481546878700493,2.0,1,0.7529333245691681,high
s_005103,0,33009.11,6.0,37,26538.04,0,0.8039367333220034,14.696938456699069,0.5068493150684932,0,0.34649458389354854,medium
s_005104,0,28867.51,5.21,40,28609.39,2,0.9910241297524535,11.892046123354888,0.6297229219143577,1,0.5912292257628728,medium
s_005105,0,42360.25,3.02,22,19149.2,0,0.45204520640915935,5.248200453488796,0.5907626208378087,0,0.27416587495640776,low
s_005106,1,41359.58,0.0,0,40790.85,3,0.9862252898774629,0.0,0.0,1,0.8404032052062897,high
s_005107,0,8787.32,0.0,40,7707.9,0,0.877061827516522,0.0,2.0,0,0.5466819649564231,medium
s_005108,0,26797.19,4.84,5,21265.41,0,0.7935390412561446,10.648,0.08463100880162491,0,0.4264329450583782,medium
s_005109,0,19798.24,2.91,65,17909.62,2,0.904560983148848,4.964088133786507,1.809576837416481,1,0.5477054342213186,medium
s_005110,1,23395.9,7.17,2,12932.28,1,0.5527347640071976,19.199005521120096,0.02297794117647059,1,0.483968980131398,medium
s_005111,0,24138.43,5.95,30,12589.15,0,0.5215181137251377,14.513609992004058,0.41436464088397784,0,0.3163055831705815,medium
s_005112,0,27297.76,0.0,17,29015.66,0,1.0628929665669797,0.0,2.0,0,0.5958611896327975,medium
s_005113,0,35229.2,5.47,29,21955.67,2,0.6232059426287674,12.79325302649799,0.43517406962785116,1,0.49608104722630464,medium
s_005114,0,26973.26,3.81,0,9051.34,0,0.3355547103053059,7.436823313754335,0.0,0,0.32983426648793296,medium
s_005115,0,27398.94,3.29,53,25931.9,0,0.9464217804856508,5.967519501434411,1.309288537549407,0,0.3698505477215014,medium
s_005116,0,25506.57,2.24,19,30462.39,0,1.1942490013748859,3.352525018549452,0.6814921090387374,0,0.5406886457720352,medium
s_005117,0,45332.06,0.8,13,38031.27,1,0.8389301317846181,0.7155417527999328,1.2264150943396224,1,0.5493900242718905,medium
s_005118,0,25344.77,3.16,36,20745.62,0,0.8185042316725828,5.617338871743453,0.9249743062692702,0,0.3828145412767496,medium
s_005119,0,21850.06,0.22,4,6213.23,0,0.2843445581129702,0.10318914671611545,1.0989010989010988,0,0.4342883494026744,medium
s_005120,0,33523.77,3.31,19,29312.05,0,0.8743400775009046,6.0220171869565435,0.46660117878192536,0,0.4142021774704567,medium
s_005121,0,13310.47,2.0,33,13606.78,2,1.022184627242521,2.8284271247461903,1.32,1,0.6798846739244848,medium
s_005122,0,38280.23,4.92,47,23495.9,1,0.6137707696435041,10.913087922306866,0.7828114590273151,1,0.3414722150894384,medium
s_005123,0,19745.15,1.96,38,9903.7,2,0.5015509352456048,2.7439999999999998,1.5497553017944536,1,0.5337072696487173,medium
s_005124,0,28695.8,10.92,35,7540.85,0,0.2627766859022609,36.08560222581854,0.2650711905483187,0,0.3294796415567798,medium
s_005125,0,43660.73,6.7,20,33722.01,0,0.7723470874837071,17.34252000143001,0.24570024570024568,0,0.3510619165909592,medium
s_005126,0,21683.32,7.72,40,14022.49,2,0.6466649634390196,21.4499335197105,0.42716787697565145,1,0.5455106519101591,medium
s_005127,0,21477.67,3.36,52,3641.39,0,0.16953517140493338,6.1589817340206485,1.2584704743465633,0,0.22148218000050093,low
s_005128,0,18538.7,5.17,30,3588.2,0,0.19354142731543658,11.755356778932743,0.47588832487309646,0,0.2647991775212448,low
s_005129,0,23545.47,2.21,32,19378.52,1,0.8229904524967012,3.2854011931573894,1.1627906976744187,1,0.5067837450494496,medium
s_005130,0,27840.79,4.72,28,15356.69,0,0.5515697805349441,10.254464783693003,0.4857737682165163,0,0.31455590458745347,medium
s_005131,1,19076.81,4.08,0,17480.79,0,0.9162891338156738,8.241196029703456,0.0,0,0.4943261417181123,medium
s_005132,0,10358.49,3.89,43,9741.21,1,0.9403175252835805,7.672279257169932,0.9018456375838926,1,0.5135060668611723,medium
s_005133,0,31525.55,6.22,50,29551.46,0,0.9373515338659003,15.512635108194868,0.6610259122157589,0,0.3595744993175224,medium
s_005134,0,41539.6,0.96,1,20014.52,0,0.4818062329383784,0.9406040612287403,0.07987220447284345,0,0.3921010327556888,medium
s_005135,1,20710.03,0.57,19,16799.8,0,0.8111523183540365,0.4303405628104327,2.0,0,0.5040991494850129,medium
s_005136,0,35282.72,0.97,42,15030.64,1,0.4259936310570427,0.9553392067742221,2.0,1,0.3780762691459145,medium
s_005137,0,20014.86,7.3,0,19662.59,1,0.982350496056627,19.723513885715192,0.0,1,0.6068946899278896,medium
s_005138,0,25098.47,2.88,41,12661.37,3,0.5044477034774041,4.887522071561416,1.152980877390326,1,0.5943047759593449,medium
s_005139,0,41128.04,0.81,8,32199.67,0,0.7828937898866591,0.7290000000000001,0.7462686567164178,0,0.46851503308554476,medium
s_005140,0,43369.3,5.66,39,35778.08,0,0.8249442590897458,13.465567050815201,0.5658734764944864,0,0.32173777285573507,medium
s_005141,0,33147.99,1.76,47,23882.96,0,0.7204732331211298,2.3349038524102017,2.0,0,0.33820977947081166,medium
s_005142,0,40628.81,1.99,7,9319.34,1,0.2293719808190095,2.807240459953511,0.28135048231511256,1,0.35393301234697133,medium
s_005143,0,46771.6,2.02,12,40801.38,0,0.8723350850711741,2.8709594215174827,0.4754358161648177,0,0.4270553102915541,medium
s_005144,0,25318.28,6.31,33,22451.2,0,0.8867234771288915,15.850539139095552,0.4301355578727842,0,0.39690779522930236,medium
s_005145,0,24114.87,1.81,42,21121.8,0,0.8758464861520651,2.435105952520342,1.8485915492957747,0,0.4109347069589558,medium
s_005146,0,15474.1,8.24,29,7792.5,0,0.5035508655840673,23.65324975558327,0.29034841810172207,0,0.371125704976453,medium
s_005147,0,24262.5,5.23,16,8637.6,2,0.3559915098810971,11.960588070826619,0.2509410288582183,1,0.491101698939026,medium
s_005148,0,43851.15,3.51,11,15401.45,0,0.3512131104176192,6.575982892313513,0.25510204081632654,0,0.2589390487283932,low
s_005149,0,42165.75,0.76,50,44711.08,2,1.0603397226487694,0.6625526394181824,2.0,1,0.644597092337347,medium
s_005150,0,35273.24,1.35,20,33568.51,3,0.9516437490928226,1.568558255214004,1.1627906976744184,1,0.7554327955672757,high
s_005151,0,11054.46,6.98,4,5073.29,0,0.4588945190883057,18.440943359817577,0.04719207173194903,0,0.4081053827718017,medium
s_005152,0,28516.95,0.13,4,13942.9,2,0.488916629701644,0.04687216658103186,1.5625,1,0.6537493255938979,medium
s_005153,0,28574.76,0.0,43,17449.81,1,0.6106507753424582,0.0,2.0,1,0.5100949817189465,medium
s_005154,0,56685.64,4.71,41,40893.47,0,0.721395199997742,10.221893709093242,0.7127955493741308,0,0.2582564692614916,low
s_005155,0,3000.0,1.53,21,2102.26,0,0.7005198267244253,1.8925054821585063,1.084710743801653,0,0.4930960529535207,medium
s_005156,0,40061.1,2.26,13,35617.92,1,0.8890677223610345,3.397524981512277,0.46230440967283076,1,0.5307435302711734,medium
s_005157,1,18572.91,4.8,19,12462.12,2,0.6709475818500251,10.516273104099188,0.32423208191126285,1,0.5839876274644074,medium
s_005158,0,22835.42,0.34,52,10337.99,1,0.4526974893612922,0.19825236442474023,2.0,1,0.445784907191954,medium
s_005159,0,34374.34,3.93,0,16947.5,0,0.4930133054683969,7.790921447428411,0.0,0,0.34225961528696686,medium
s_005160,0,34235.85,0.0,52,19968.8,2,0.5832545926392176,0.0,2.0,1,0.5712535274029552,medium
s_005161,0,4448.25,2.94,38,3360.97,0,0.7554014721582288,5.0410498906477805,1.0474090407938257,0,0.4230436915244368,medium
s_005162,0,43478.12,4.48,32,12294.38,0,0.2827651525605854,9.482372698855494,0.5843681519357194,0,0.20295869954744206,low
s_005163,0,19448.85,0.0,35,13957.23,0,0.7176009069478685,0.0,2.0,0,0.4908993945336699,medium
s_005164,0,23299.43,0.96,43,22064.39,2,0.9469520519578394,0.9406040612287403,2.0,1,0.6552155742015053,medium
s_005165,1,3000.0,7.63,15,1676.17,4,0.5585371542819061,21.07593288563996,0.162057044079516,1,0.8042533580530888,high
s_005166,0,41556.31,2.63,60,31042.44,0,0.7469790513389822,4.2651432566796625,1.8427518427518426,0,0.28043843725154954,low
s_005167,0,29657.16,3.67,36,19232.35,0,0.6484674032374227,7.030708570265162,0.7992895204262878,0,0.3231177937853643,medium
s_005168,1,21837.84,1.88,20,24486.86,0,1.121252777162157,2.5777261297507925,0.8488964346349746,0,0.5352706434128452,medium
s_005169,1,40518.41,3.88,47,32933.76,1,0.8127897222590358,7.642713654193777,0.9882253994953742,1,0.39646823894101435,medium
s_005170,0,16004.21,5.49,13,10338.27,0,0.6459315435411345,12.863481216218261,0.194377990430622,0,0.40311263295971783,medium
s_005171,0,19346.86,3.11,29,14522.08,3,0.7505781001102965,5.484544739538552,0.7567849686847599,1,0.69176711816105,medium
s_005172,1,11244.06,0.0,19,7606.39,1,0.6764205793477314,0.0,2.0,1,0.6272898297127433,medium
s_005173,0,21237.04,2.5,29,11976.32,1,0.5639089106151038,3.952847075210474,0.9354838709677419,1,0.44895917456812695,medium
s_005174,0,26387.5,0.0,2,19763.08,0,0.7489277526195124,0.0,2.0,0,0.5452790849072556,medium
s_005175,1,30380.68,3.36,44,24671.7,4,0.8120584510139005,6.1589817340206485,1.0648596321393997,1,0.7341744749164456,high
s_005176,0,33972.26,0.54,43,26879.14,0,0.7911851850543633,0.3968173383308749,2.0,0,0.41657828850564116,medium
s_005177,0,27580.37,1.74,34,15799.2,1,0.5728214370787238,2.295217636739488,1.5539305301645339,1,0.43474195488179423,medium
s_005178,1,18055.69,1.42,28,12137.16,1,0.6721697055218869,1.6921252908694437,1.5521064301552108,1,0.5156327656668133,medium
s_005179,0,9177.92,3.8,63,7804.2,2,0.8502307461008485,7.407563702054812,1.3519313304721032,1,0.5566280111965911,medium
s_005180,0,33084.94,0.05,34,20516.43,1,0.6200951219762836,0.01118033988749895,2.0,1,0.5121296560710471,medium
s_005181,0,37514.72,0.65,23,27215.21,1,0.7254348310521562,0.5240467536394058,2.0,1,0.5121220540791452,medium
s_005182,0,39591.09,0.0,29,37890.87,0,0.9570313161037977,0.0,2.0,0,0.5163274503261094,medium
s_005183,0,49156.77,4.09,29,25265.83,1,0.5139742913480413,8.271513102208084,0.5790734824281151,1,0.3207075371097258,medium
s_005184,0,34759.19,3.11,36,21245.73,0,0.6112086844174327,5.484544739538552,0.9394572025052192,0,0.3064633219056459,medium
s_005185,0,18007.87,4.0,8,11601.82,1,0.6442280942668808,8.0,0.16326530612244897,1,0.5048227941582711,medium
s_005186,0,28275.91,2.74,19,17314.87,0,0.6123324648980387,4.535507027885637,0.5608028335301062,0,0.36909323484929496,medium
s_005187,0,16436.65,3.84,0,9219.0,0,0.5608465930348924,7.524832489829922,0.0,0,0.41967578207573986,medium
s_005188,0,34052.71,3.09,50,22626.74,1,0.6644427288539193,5.431724311855306,1.3130252100840336,1,0.3743219021002365,medium
s_005189,0,21261.44,0.0,11,19003.56,2,0.8937619577057009,0.0,2.0,1,0.7513835931858603,high
s_005190,0,29587.64,4.8,30,24015.83,2,0.8116571089445139,10.516273104099188,0.5119453924914676,1,0.563952854832907,medium
s_005191,1,21984.63,5.19,45,15356.8,1,0.6984926063069377,11.82363560839051,0.7111251580278128,1,0.4159978960702025,medium
s_005192,0,29476.64,3.86,54,14195.78,2,0.4815779010802765,7.5836967238939605,1.1411665257819104,1,0.4239978377273444,medium
s_005193,1,22189.46,2.29,52,17595.47,1,0.7929294841116409,3.465398822646536,1.8258426966292134,1,0.4497885563034336,medium
s_005194,0,38435.56,4.21,38,32065.88,0,0.8342546783583131,8.638197786575624,0.7375776397515529,0,0.33957737234491914,medium
s_005195,0,24766.88,6.84,17,17921.96,1,0.7235968520519317,17.888921264290925,0.20462205103514686,1,0.48667116968811147,medium
s_005196,0,41656.52,0.21,31,32409.78,0,0.7780055077690655,0.09623408959407263,2.0,0,0.43632658925253764,medium
s_005197,0,10375.29,0.0,13,4699.03,0,0.4528622465254922,0.0,2.0,0,0.5040438147552311,medium
s_005198,0,42607.58,7.14,16,23043.82,0,0.5408258148945587,19.078635800287188,0.1845869866174435,0,0.30239566280044644,medium
s_005199,0,15458.6,4.54,33,11300.78,0,0.7309878651452819,9.673503191708782,0.5948089401586156,0,0.3817484281318585,medium
s_005200,1,38475.37,10.06,4,21644.7,2,0.5625452712924842,31.90780807263326,0.03286230693394676,1,0.6035489551809944,medium
s_005201,0,45176.3,3.46,10,23744.1,2,0.5255758976300043,6.4359720322574425,0.2351834430856068,1,0.48908215575434993,medium
s_005202,0,13858.19,0.72,70,7656.52,0,0.5524507565016425,0.610940258945177,2.0,0,0.3555372111869815,medium
s_005203,0,34264.38,0.0,16,23918.76,2,0.6980444985580198,0.0,2.0,1,0.6706048436967038,medium
s_005204,0,12873.89,3.59,11,9824.04,0,0.7630387521757468,6.802079020417213,0.24954627949183303,0,0.4547961862039827,medium
s_005205,0,34898.55,1.29,17,17716.21,1,0.5076343391247164,1.4651583532164707,1.0315533980582523,1,0.451453403792663,medium
s_005206,0,37667.12,4.92,6,31629.76,3,0.8396957427129359,10.913087922306866,0.09993337774816789,1,0.6999148380255263,medium
s_005207,1,5115.83,5.39,41,2656.26,0,0.5191221908877176,12.513625334010923,0.6242387332521316,0,0.3517322857467917,medium
s_005208,0,53495.99,1.87,10,33409.43,1,0.6245104631120368,2.5571865399301634,0.4266211604095563,1,0.42610032477930176,medium
s_005209,0,22159.07,5.42,50,15014.32,2,0.6775393760037761,12.618244251875932,0.7571168988491824,1,0.5048268530314297,medium
s_005210,0,45406.35,3.45,0,20437.15,1,0.45008462286391965,6.4080905892473154,0.0,1,0.38376562618126164,medium
s_005211,0,66106.11,3.17,33,45004.44,0,0.6807806301016638,5.644024539280459,0.8452868852459017,0,0.25045231928164907,low
s_005212,0,18110.56,0.01,44,8129.15,0,0.4488376484411061,0.001,2.0,0,0.4115227708804629,medium
s_005213,0,43708.7,4.51,33,34300.38,0,0.7847315355630443,9.577779022299481,0.5986937590711175,0,0.32202942256273964,medium
s_005214,0,40335.46,5.27,25,29819.44,0,0.7392676501606735,12.098065258544441,0.38916562889165635,0,0.3325890713753873,medium
s_005215,1,34482.96,4.22,39,17047.51,0,0.49436056647786386,8.668993482521484,0.7552285050348567,0,0.26345890581208864,low
s_005216,0,40619.32,0.0,7,33450.89,0,0.8235013904371015,0.0,2.0,0,0.5173171614824332,medium
s_005217,1,18971.85,3.19,22,18853.88,2,0.9937294607821178,5.697522180737868,0.560081466395112,1,0.665548465560259,medium
s_005218,1,14239.47,6.52,43,9470.03,0,0.6650082476210407,16.648357516584028,0.5426552246340233,0,0.3555738094173627,medium
s_005219,1,16180.61,5.99,43,4383.05,2,0.27086612518779035,14.66021142412346,0.5900109769484084,1,0.4455203498612983,medium
s_005220,1,23808.83,5.48,18,17044.5,1,0.7158597940430486,12.82835110214871,0.2696225284601558,1,0.4756359003740191,medium
s_005221,0,23402.36,4.14,12,17851.97,0,0.7627951712916436,8.423653839041583,0.23677979479084454,0,0.4165862499469249,medium
s_005222,0,22512.46,6.91,34,25506.81,0,1.1329582392044582,18.164233289627173,0.40514775977121065,0,0.4696316265135033,medium
s_005223,0,18968.08,3.05,5,9820.35,0,0.5177030198617961,5.326596004954759,0.13297872340425534,0,0.40234289839914567,medium
s_005224,0,27476.77,2.14,3,15358.35,0,0.5589372791169007,3.130550111402148,0.11244377811094453,0,0.41132143864836374,medium
s_005225,1,24888.34,0.73,34,15151.12,0,0.6087393237426143,0.6237122734081798,2.0,0,0.40158558193568994,medium
s_005226,0,41123.61,7.07,0,20950.57,2,0.5094411837583384,18.798756421635982,0.0,1,0.5187872964733181,medium
s_005227,1,29211.22,1.64,17,27007.98,0,0.924543906625378,2.1002247498779743,0.8220502901353965,0,0.4833789753510569,medium
s_005228,0,38861.59,0.5,33,21084.09,0,0.5425292035348134,0.3535533905932738,2.0,0,0.3539304765489949,medium
s_005229,0,9653.69,2.6,0,5111.23,0,0.5294038441420698,4.192374029115246,0.0,0,0.45962663846973234,medium
s_005230,0,35044.78,4.51,7,15125.91,0,0.4316043186940054,9.577779022299481,0.1269956458635704,0,0.30545377759132336,medium
s_005231,0,35348.6,2.18,34,12608.38,1,0.3566767375019802,3.218731427130882,1.2518409425625918,1,0.3400745180063152,medium
s_005232,0,5269.88,0.0,18,4404.64,1,0.8356555262119418,0.0,2.0,1,0.6755294952804692,medium
s_005233,0,27795.11,7.24,63,17343.31,1,0.6239473796873016,19.480847620162734,0.7168866636322258,1,0.3589241347073842,medium
s_005234,0,11120.08,0.08,0,14204.18,1,1.277230269002651,0.02262741699796952,0.0,1,0.7871882943179022,high
s_005235,0,26251.27,4.6,18,16676.41,1,0.6352368766586661,9.865900871182518,0.3202846975088968,1,0.4483985336678979,medium
s_005236,0,40039.64,2.14,49,28094.06,0,0.701638635146691,3.130550111402148,1.8365817091454273,0,0.3027031654239653,medium
s_005237,0,45735.86,3.4,41,26744.56,1,0.5847484938843638,6.269290230959163,0.9808612440191389,1,0.333322854429171,medium
s_005238,0,12888.21,3.47,14,10611.46,0,0.8232824199466064,6.463893795538414,0.32833020637898686,0,0.463068415398248,medium
s_005239,0,33123.7,0.9,49,26472.67,0,0.7991821812725851,0.8538149682454624,2.0,0,0.39023323138371807,medium
s_005240,0,33077.96,5.19,22,18903.13,0,0.5714547857611002,11.82363560839051,0.34766118836915294,0,0.3149106785094318,medium
s_005241,0,22534.63,6.14,15,15837.91,0,0.7027941974553185,15.214320359450827,0.20085698982324587,0,0.39558861161973485,medium
s_005242,0,25772.76,4.53,29,8114.88,0,0.3148504525532945,9.641559884168123,0.5238439306358381,0,0.26751950463720636,low
s_005243,0,45788.99,3.97,26,35968.75,0,0.7855155679221595,7.910168961532997,0.5345394736842105,0,0.33501502160535374,medium
s_005244,0,20514.41,1.02,41,16568.17,2,0.8075963385572114,1.030149503712932,2.0,1,0.630123341123455,medium
s_005245,1,34990.71,2.15,0,19935.75,0,0.5697278012420657,3.1525188342022634,0.0,0,0.39672921102076275,medium
s_005246,0,32561.48,3.36,25,24909.33,2,0.7649702971026777,6.1589817340206485,0.6050338818973863,1,0.5670815338057099,medium
s_005247,0,32222.98,2.24,15,23277.9,0,0.7223781792317399,3.352525018549452,0.5380200860832137,0,0.4075929299648524,medium
s_005248,0,46581.0,0.84,7,42510.12,2,0.9125868361169551,0.7698727167525811,0.631768953068592,1,0.6863920567149594,medium
s_005249,1,31909.67,4.45,4,26706.56,1,0.8369163041703607,9.3872852838294,0.07352941176470587,1,0.5202585210100115,medium
s_005250,0,24387.02,0.0,50,19800.0,0,0.8118740266737521,0.0,2.0,0,0.47053780796124006,medium
s_005251,0,42623.5,0.0,32,28909.53,3,0.6782373986791633,0.0,2.0,1,0.7069950614001619,high
s_005252,0,23756.78,3.85,5,11011.26,1,0.4634801736525888,7.554245495084205,0.1059322033898305,1,0.44866022947241674,medium
s_005253,0,39029.97,0.21,0,29192.27,0,0.7479258137832598,0.09623408959407263,0.0,0,0.5277018920469021,medium
s_005254,0,50243.84,6.47,20,9470.67,2,0.18849040020826022,16.457217960518115,0.254323499491353,1,0.3337652208102173,medium
s_005255,0,10208.59,4.17,25,2868.97,1,0.2810073666033602,8.515380966228111,0.48981191222570536,1,0.40958437691545246,medium
s_005256,0,32029.03,4.13,0,16928.87,0,0.5285311940076235,8.39315179178835,0.0,0,0.3570752821745088,medium
s_005257,0,26616.92,5.36,20,19666.87,0,0.7388582578954329,12.409297159791123,0.30618493570116345,0,0.3794395950272454,medium
s_005258,0,39727.74,2.56,49,34398.69,1,0.8658389367495672,4.096,1.544766708701135,1,0.42695594153604677,medium
s_005259,0,32174.8,1.42,35,14757.94,1,0.4586658295986425,1.6921252908694437,1.9401330376940134,1,0.3928122898712114,medium
s_005260,0,37920.81,3.34,31,33496.5,0,0.883304357044139,6.104072738754019,0.7546251217137293,0,0.37822432474663886,medium
s_005261,0,20430.91,3.22,48,14719.61,0,0.7204226134512144,5.778083419266289,1.2108980827447022,0,0.34470832530482864,medium
s_005262,0,23208.36,8.02,24,19333.28,0,0.8329949641006903,22.712322822644097,0.2468120115178939,0,0.43192803916914374,medium
s_005263,0,28980.26,0.11,36,23727.43,2,0.8187163014996588,0.0364828726939094,2.0,1,0.6705929010470326,medium
s_005264,1,5698.05,0.0,58,5335.06,1,0.9361314605065757,0.0,2.0,1,0.6196821888092798,medium
s_005265,1,15280.98,3.22,58,14071.8,0,0.9208099997513411,5.778083419266289,1.4631685166498487,0,0.3799188004179412,medium
s_005266,0,13855.14,0.0,52,6365.27,1,0.4593826274849995,0.0,2.0,1,0.5053438459243506,medium
s_005267,1,26075.99,2.48,17,17721.64,1,0.6795891703758754,3.9055079055098583,0.552665799739922,1,0.49373900988005454,medium
s_005268,0,16709.02,1.13,16,9239.42,1,0.5529269264788432,1.2012064768390152,1.098901098901099,1,0.5354730360775025,medium
s_005269,0,26955.44,4.04,23,21521.38,2,0.7983761950762045,8.120299501865679,0.46483427647534353,1,0.5877277742270219,medium
s_005270,0,26881.75,3.63,0,14845.17,0,0.5522191740056356,6.916078874622527,0.0,0,0.3858962950957985,medium
s_005271,1,38706.65,0.0,20,29023.51,0,0.749813279803863,0.0,2.0,0,0.47383224031057125,medium
s_005272,0,20544.93,0.0,14,11175.55,2,0.543930111705822,0.0,2.0,1,0.6768137867250508,medium
s_005273,0,18624.26,2.76,25,14264.59,0,0.7658733354594782,4.585256372330777,0.7327080890973037,0,0.42049580821020527,medium
s_005274,1,21354.11,0.0,41,21221.59,3,0.9937476322997165,0.0,2.0,1,0.800381850155132,high
s_005275,0,35789.06,5.8,24,19997.38,0,0.5587411700343615,13.968249711399062,0.33994334277620397,0,0.3012236666762356,medium
s_005276,1,16022.22,1.04,0,6639.16,2,0.414346180106121,1.0605960588272993,0.0,1,0.6593338966934188,medium
s_005277,0,39492.42,3.1,31,36089.08,0,0.9137998177924324,5.458113227114293,0.8115183246073298,0,0.3868916559342717,medium
s_005278,0,19374.57,5.75,25,15045.18,2,0.7765025751500473,13.788015629524068,0.35714285714285715,1,0.594091674921649,medium
s_005279,0,29372.8,3.17,47,14438.92,0,0.4915577827860202,5.644024539280459,1.2038934426229508,0,0.27128636767186437,low
s_005280,0,13629.33,2.3,14,15650.72,0,1.1482275190696043,3.488122704263713,0.48951048951048953,0,0.5599471543702694,medium
s_005281,0,19026.16,3.31,44,7581.3,1,0.3984462210860686,6.0220171869565435,1.0805500982318272,1,0.3678576554205805,medium
