txn_id,user_id,ts,amount,merchant_cat,merchant_id,city,country,device_id
t_00002082,u_00093,2026-03-24 21:45:57,75.59,ecommerce,m_00003,Delhi,IN,d_00161
t_00002083,u_00146,2026-03-24 04:29:57,30.54,pharmacy,m_00345,London,GB,d_00187
t_00002084,u_00079,2026-03-25 08:35:57,38.74,fuel,m_00329,Abuja,NG,d_00169
t_00002085,u_00037,2026-03-26 04:31:57,25.67,travel,m_00070,Hamburg,DE,d_00235
t_00002086,u_00105,2026-03-22 15:22:57,24.83,fuel,m_00054,Sao Paulo,BR,d_00219
t_00002087,u_00111,2026-03-26 02:41:57,42.57,restaurant,m_00392,Kano,NG,d_00001
t_00002088,u_00072,2026-03-27 08:49:57,132.35,electronics,m_00208,Kano,NG,d_00228
t_00002089,u_00018,2026-03-22 20:45:57,17.96,pharmacy,m_00181,Delhi,IN,d_00151
t_00002090,u_00115,2026-03-22 08:41:57,79.75,travel,m_00392,Lagos,NG,d_00217
t_00002091,u_00138,2026-03-24 16:21:57,33.06,ecommerce,m_00356,Hamburg,DE,d_00071
t_00002092,u_00137,2026-03-23 13:17:57,9.7,pharmacy,m_00363,Abuja,NG,d_00237
t_00002093,u_00128,2026-03-21 22:51:57,41.38,grocery,m_00393,Delhi,IN,d_00190
t_00002094,u_00022,2026-03-25 15:20:57,35.83,ecommerce,m_00347,New York,US,d_00079
t_00002095,u_00133,2026-03-21 20:50:57,36.09,pharmacy,m_00380,Kano,NG,d_00055
t_00002096,u_00014,2026-03-21 11:20:57,57.18,electronics,m_00348,Mumbai,IN,d_00167
t_00002097,u_00134,2026-03-25 08:32:57,25.74,pharmacy,m_00177,Kano,NG,d_00038
t_00002098,u_00023,2026-03-25 22:23:57,13.02,ecommerce,m_00132,Lagos,NG,d_00151
t_00002099,u_00099,2026-03-21 16:20:57,22.25,grocery,m_00291,Austin,US,d_00006
t_00002100,u_00093,2026-03-22 06:11:57,29.28,grocery,m_00236,Kano,NG,d_00202
t_00002101,u_00018,2026-03-25 17:47:57,310.86,travel,m_00113,Sao Paulo,BR,d_00105
t_00002102,u_00073,2026-03-25 19:23:57,8.89,grocery,m_00366,Bengaluru,IN,d_00209
t_00002103,u_00080,2026-03-27 04:50:57,54.28,restaurant,m_00296,Bengaluru,IN,d_00041
t_00002104,u_00002,2026-03-27 07:28:57,85.79,pharmacy,m_00251,New York,US,d_00147
t_00002105,u_00085,2026-03-21 09:43:57,25.26,fuel,m_00015,New York,US,d_00040
t_00002106,u_00009,2026-03-25 15:15:57,33.53,travel,m_00277,Delhi,IN,d_00081
t_00002107,u_00137,2026-03-24 02:42:57,38.54,travel,m_00044,Seattle,US,d_00105
t_00002108,u_00097,2026-03-25 09:00:57,29.94,restaurant,m_00289,Mumbai,IN,d_00237
t_00002109,u_00162,2026-03-27 12:35:57,44.37,grocery,m_00047,Bengaluru,IN,d_00182
t_00002110,u_00069,2026-03-21 00:44:57,47.6,travel,m_00188,Berlin,DE,d_00089
t_00002111,u_00018,2026-03-24 01:37:57,86.62,electronics,m_00138,Bengaluru,IN,d_00213
t_00002112,u_00123,2026-03-21 19:34:57,12.24,restaurant,m_00360,Sao Paulo,BR,d_00168
t_00002113,u_00029,2026-03-27 08:22:57,57.74,electronics,m_00181,New York,US,d_00205
t_00002114,u_00147,2026-03-21 17:46:57,33.23,restaurant,m_00244,Manchester,GB,d_00232
t_00002115,u_00155,2026-03-26 04:38:57,27.42,grocery,m_00277,Manchester,GB,d_00148
t_00002116,u_00022,2026-03-23 17:35:57,24.11,ecommerce,m_00263,Rio,BR,d_00189
t_00002117,u_00188,2026-03-23 00:01:57,20.47,restaurant,m_00239,Bristol,GB,d_00049
t_00002118,u_00048,2026-03-21 10:30:57,84.35,travel,m_00195,Bengaluru,IN,d_00193
t_00002119,u_00174,2026-03-24 02:16:57,7.45,restaurant,m_00134,Delhi,IN,d_00193
t_00002120,u_00078,2026-03-22 06:46:57,24.37,fuel,m_00109,Berlin,DE,d_00074
t_00002121,u_00103,2026-03-20 18:46:57,37.45,ecommerce,m_00128,Kano,NG,d_00076
t_00002122,u_00166,2026-03-24 17:35:57,25.13,fuel,m_00360,Bengaluru,IN,d_00205
t_00002123,u_00193,2026-03-25 16:25:57,45.21,restaurant,m_00094,Munich,DE,d_00104
t_00002124,u_00097,2026-03-21 12:30:57,86.03,travel,m_00218,London,GB,d_00023
t_00002125,u_00029,2026-03-25 11:06:57,34.98,travel,m_00397,Munich,DE,d_00036
t_00002126,u_00046,2026-03-25 05:03:57,17.09,pharmacy,m_00318,Mumbai,IN,d_00007
t_00002127,u_00077,2026-03-20 16:53:57,61.96,electronics,m_00301,Manchester,GB,d_00148
t_00002128,u_00067,2026-03-25 15:23:57,10.61,fuel,m_00266,New York,US,d_00209
t_00002129,u_00106,2026-03-24 23:03:57,11.98,ecommerce,m_00307,Delhi,IN,d_00189
t_00002130,u_00134,2026-03-26 00:35:57,42.53,travel,m_00130,Munich,DE,d_00032
t_00002131,u_00098,2026-03-25 20:02:57,60.88,restaurant,m_00072,Mumbai,IN,d_00043
t_00002132,u_00186,2026-03-24 01:28:57,53.85,fuel,m_00036,New York,US,d_00097
t_00002133,u_00034,2026-03-22 09:54:57,16.38,restaurant,m_00033,New York,US,d_00026
t_00002134,u_00147,2026-03-22 18:20:57,22.48,ecommerce,m_00138,Kano,NG,d_00224
t_00002135,u_00097,2026-03-26 06:04:57,8.93,grocery,m_00184,Delhi,IN,d_00022
t_00002136,u_00079,2026-03-24 00:17:57,57.26,grocery,m_00296,Munich,DE,d_00076
t_00002137,u_00126,2026-03-24 00:25:57,57.01,electronics,m_00395,Austin,US,d_00044
t_00002138,u_00147,2026-03-27 06:41:57,47.55,travel,m_00367,Lagos,NG,d_00085
t_00002139,u_00129,2026-03-27 08:46:57,27.33,restaurant,m_00150,Munich,DE,d_00148
t_00002140,u_00031,2026-03-27 07:52:57,37.05,ecommerce,m_00290,Sao Paulo,BR,d_00237
t_00002141,u_00116,2026-03-22 18:56:57,20.39,fuel,m_00284,Munich,DE,d_00036
t_00002142,u_00033,2026-03-24 19:13:57,57.84,travel,m_00290,Munich,DE,d_00195
t_00002143,u_00030,2026-03-24 21:39:57,16.29,grocery,m_00208,Mumbai,IN,d_00141
t_00002144,u_00055,2026-03-21 02:08:57,13.93,grocery,m_00013,Bristol,GB,d_00011
t_00002145,u_00047,2026-03-25 05:25:57,28.81,ecommerce,m_00172,New York,US,d_00179
t_00002146,u_00013,2026-03-26 09:31:57,56.28,restaurant,m_00055,Seattle,US,d_00031
t_00002147,u_00185,2026-03-26 06:13:57,14.55,fuel,m_00079,Bristol,GB,d_00048
t_00002148,u_00093,2026-03-26 02:39:57,101.25,travel,m_00366,Bengaluru,IN,d_00232
t_00002149,u_00185,2026-03-25 22:24:57,19.87,restaurant,m_00359,Munich,DE,d_00143
t_00002150,u_00119,2026-03-26 01:02:57,33.53,fuel,m_00232,Bristol,GB,d_00152
t_00002151,u_00077,2026-03-21 03:02:57,43.31,travel,m_00248,Bengaluru,IN,d_00073
t_00002152,u_00170,2026-03-23 08:03:57,12.4,ecommerce,m_00233,Curitiba,BR,d_00088
t_00002153,u_00196,2026-03-23 14:20:57,70.56,electronics,m_00371,Curitiba,BR,d_00119
t_00002154,u_00142,2026-03-23 12:07:57,38.88,fuel,m_00323,Sao Paulo,BR,d_00028
t_00002155,u_00170,2026-03-27 04:34:57,14.78,restaurant,m_00271,Manchester,GB,d_00130
t_00002156,u_00038,2026-03-26 21:37:57,15.6,grocery,m_00110,Bristol,GB,d_00183
t_00002157,u_00063,2026-03-25 07:36:57,11.32,restaurant,m_00115,Rio,BR,d_00118
t_00002158,u_00172,2026-03-21 05:56:57,47.98,grocery,m_00173,Kano,NG,d_00194
t_00002159,u_00136,2026-03-24 21:13:57,12.54,grocery,m_00079,Kano,NG,d_00112
t_00002160,u_00181,2026-03-27 07:49:57,7.41,pharmacy,m_00352,Kano,NG,d_00117
t_00002161,u_00191,2026-03-22 08:23:57,28.71,ecommerce,m_00315,Kano,NG,d_00063
t_00002162,u_00169,2026-03-21 19:00:57,86.21,electronics,m_00274,London,GB,d_00133
t_00002163,u_00184,2026-03-25 23:53:57,14.43,fuel,m_00255,Curitiba,BR,d_00017
t_00002164,u_00166,2026-03-26 20:20:57,16.47,grocery,m_00047,Lagos,NG,d_00234
t_00002165,u_00103,2026-03-25 07:05:57,42.78,pharmacy,m_00221,Bengaluru,IN,d_00207
t_00002166,u_00090,2026-03-24 13:08:57,115.01,electronics,m_00170,Kano,NG,d_00231
t_00002167,u_00051,2026-03-22 16:25:57,9.13,pharmacy,m_00281,Bristol,GB,d_00111
t_00002168,u_00026,2026-03-25 23:55:57,28.34,pharmacy,m_00337,Curitiba,BR,d_00141
t_00002169,u_00153,2026-03-24 19:17:57,8.02,electronics,m_00017,Berlin,DE,d_00233
t_00002170,u_00020,2026-03-22 04:03:57,49.85,grocery,m_00219,Mumbai,IN,d_00228
t_00002171,u_00011,2026-03-24 15:32:57,159.04,electronics,m_00360,Hamburg,DE,d_00213
t_00002172,u_00014,2026-03-23 09:59:57,64.85,travel,m_00383,Kano,NG,d_00085
t_00002173,u_00019,2026-03-20 17:22:57,21.43,grocery,m_00220,Sao Paulo,BR,d_00194
t_00002174,u_00088,2026-03-24 15:53:57,27.12,pharmacy,m_00222,Lagos,NG,d_00101
t_00002175,u_00189,2026-03-26 22:10:57,11.86,pharmacy,m_00238,Seattle,US,d_00028
t_00002176,u_00037,2026-03-21 23:35:57,22.01,fuel,m_00165,Bengaluru,IN,d_00001
t_00002177,u_00173,2026-03-26 22:42:57,37.82,pharmacy,m_00095,Lagos,NG,d_00209
t_00002178,u_00009,2026-03-22 21:55:57,28.34,ecommerce,m_00143,New York,US,d_00164
t_00002179,u_00100,2026-03-26 17:51:57,22.49,ecommerce,m_00135,Abuja,NG,d_00006
t_00002180,u_00001,2026-03-25 04:03:57,4.08,fuel,m_00269,Bristol,GB,d_00010
t_00002181,u_00074,2026-03-24 12:45:57,21.46,fuel,m_00313,Kano,NG,d_00148
t_00002182,u_00096,2026-03-25 14:31:57,38.69,electronics,m_00312,London,GB,d_00223
t_00002183,u_00127,2026-03-21 15:53:57,33.13,pharmacy,m_00356,Abuja,NG,d_00235
t_00002184,u_00102,2026-03-21 08:39:57,76.6,electronics,m_00197,Curitiba,BR,d_00076
t_00002185,u_00123,2026-03-24 03:58:57,35.43,electronics,m_00037,Rio,BR,d_00152
t_00002186,u_00045,2026-03-27 02:32:57,8.76,ecommerce,m_00050,Austin,US,d_00230
t_00002187,u_00139,2026-03-26 00:33:57,26.78,grocery,m_00313,Lagos,NG,d_00065
t_00002188,u_00033,2026-03-21 13:13:57,8.71,grocery,m_00301,Hamburg,DE,d_00128
t_00002189,u_00127,2026-03-23 20:10:57,11.57,restaurant,m_00014,Delhi,IN,d_00146
t_00002190,u_00058,2026-03-20 23:38:57,22.6,electronics,m_00297,Hamburg,DE,d_00138
t_00002191,u_00058,2026-03-21 14:23:57,12.86,fuel,m_00272,Berlin,DE,d_00106
t_00002192,u_00006,2026-03-23 14:39:57,42.19,pharmacy,m_00016,Manchester,GB,d_00195
t_00002193,u_00032,2026-03-23 05:30:57,84.31,electronics,m_00056,Sao Paulo,BR,d_00090
t_00002194,u_00052,2026-03-26 21:58:57,83.36,electronics,m_00273,Kano,NG,d_00134
t_00002195,u_00170,2026-03-21 00:53:57,13.8,ecommerce,m_00303,Austin,US,d_00086
t_00002196,u_00075,2026-03-21 06:55:57,18.67,ecommerce,m_00154,Curitiba,BR,d_00156
t_00002197,u_00155,2026-03-21 21:32:57,60.8,electronics,m_00275,Austin,US,d_00082
t_00002198,u_00105,2026-03-22 05:20:57,56.24,electronics,m_00091,Rio,BR,d_00169
t_00002199,u_00093,2026-03-24 21:49:57,22.73,restaurant,m_00211,Curitiba,BR,d_00176
t_00002200,u_00113,2026-03-26 21:17:57,9.42,fuel,m_00320,New York,US,d_00037
t_00002201,u_00176,2026-03-21 04:42:57,51.17,ecommerce,m_00164,Sao Paulo,BR,d_00176
t_00002202,u_00155,2026-03-22 22:13:57,29.77,restaurant,m_00384,Kano,NG,d_00100
t_00002203,u_00114,2026-03-27 02:55:57,49.44,electronics,m_00377,Manchester,GB,d_00210
t_00002204,u_00148,2026-03-24 10:49:57,13.36,fuel,m_00240,Sao Paulo,BR,d_00213
t_00002205,u_00105,2026-03-23 04:04:57,4.9,ecommerce,m_00302,Munich,DE,d_00132
t_00002206,u_00173,2026-03-21 21:46:57,30.81,electronics,m_00199,Lagos,NG,d_00206
t_00002207,u_00101,2026-03-22 12:17:57,13.34,fuel,m_00087,New York,US,d_00006
t_00002208,u_00098,2026-03-22 18:04:57,36.8,electronics,m_00377,Seattle,US,d_00117
t_00002209,u_00073,2026-03-27 01:51:57,23.72,ecommerce,m_00243,Munich,DE,d_00154
t_00002210,u_00114,2026-03-20 14:35:57,15.05,pharmacy,m_00235,Austin,US,d_00231
t_00002211,u_00039,2026-03-24 17:18:57,16.5,restaurant,m_00129,New York,US,d_00044
t_00002212,u_00168,2026-03-27 10:35:57,19.57,restaurant,m_00016,Austin,US,d_00098
t_00002213,u_00101,2026-03-22 19:53:57,9.85,fuel,m_00063,Kano,NG,d_00062
t_00002214,u_00092,2026-03-26 09:00:57,19.78,pharmacy,m_00395,Rio,BR,d_00235
t_00002215,u_00101,2026-03-21 17:19:57,13.62,restaurant,m_00370,Munich,DE,d_00015
t_00002216,u_00087,2026-03-25 01:34:57,38.02,grocery,m_00270,Seattle,US,d_00163
t_00002217,u_00164,2026-03-22 06:14:57,15.74,fuel,m_00127,Kano,NG,d_00190
t_00002218,u_00123,2026-03-27 07:46:57,36.3,electronics,m_00019,Rio,BR,d_00045
t_00002219,u_00177,2026-03-22 00:06:57,31.14,restaurant,m_00142,New York,US,d_00119
t_00002220,u_00100,2026-03-27 05:33:57,22.36,restaurant,m_00145,Lagos,NG,d_00007
t_00002221,u_00032,2026-03-23 03:15:57,71.12,electronics,m_00284,Seattle,US,d_00177
t_00002222,u_00144,2026-03-22 13:18:57,32.92,ecommerce,m_00120,Delhi,IN,d_00174
t_00002223,u_00157,2026-03-22 08:23:57,9.6,pharmacy,m_00215,Hamburg,DE,d_00231
t_00002224,u_00029,2026-03-24 23:05:57,42.51,travel,m_00339,Seattle,US,d_00052
t_00002225,u_00200,2026-03-26 17:25:57,67.01,travel,m_00104,New York,US,d_00123
t_00002226,u_00171,2026-03-26 04:51:57,17.52,pharmacy,m_00343,Mumbai,IN,d_00171
t_00002227,u_00173,2026-03-22 11:12:57,37.49,grocery,m_00167,Hamburg,DE,d_00080
t_00002228,u_00086,2026-03-22 15:58:57,167.76,travel,m_00386,Sao Paulo,BR,d_00032
t_00002229,u_00191,2026-03-22 14:43:57,6.73,ecommerce,m_00161,Manchester,GB,d_00213
t_00002230,u_00028,2026-03-27 04:42:57,20.87,grocery,m_00150,Austin,US,d_00197
t_00002231,u_00035,2026-03-25 16:32:57,15.05,pharmacy,m_00136,Austin,US,d_00034
t_00002232,u_00082,2026-03-24 10:15:57,30.04,grocery,m_00203,Abuja,NG,d_00176
t_00002233,u_00022,2026-03-24 05:46:57,45.14,fuel,m_00339,Seattle,US,d_00071
t_00002234,u_00136,2026-03-24 13:41:57,9.46,pharmacy,m_00071,Manchester,GB,d_00085
t_00002235,u_00026,2026-03-25 01:18:57,10.9,ecommerce,m_00288,Rio,BR,d_00023
t_00002236,u_00195,2026-03-21 20:25:57,6.31,fuel,m_00300,Abuja,NG,d_00028
t_00002237,u_00190,2026-03-22 23:02:57,34.25,ecommerce,m_00381,Austin,US,d_00099
t_00002238,u_00032,2026-03-24 01:58:57,25.21,travel,m_00386,Bengaluru,IN,d_00184
t_00002239,u_00078,2026-03-21 02:27:57,70.37,electronics,m_00394,Hamburg,DE,d_00008
t_00002240,u_00046,2026-03-26 07:45:57,61.59,travel,m_00369,Bristol,GB,d_00027
t_00002241,u_00001,2026-03-25 07:34:57,47.6,ecommerce,m_00280,Munich,DE,d_00057
t_00002242,u_00132,2026-03-25 11:19:57,38.81,pharmacy,m_00148,London,GB,d_00215
t_00002243,u_00004,2026-03-26 05:35:57,12.83,ecommerce,m_00192,Berlin,DE,d_00084
t_00002244,u_00039,2026-03-22 15:07:57,24.77,restaurant,m_00105,New York,US,d_00097
t_00002245,u_00143,2026-03-24 07:04:57,57.25,ecommerce,m_00087,Munich,DE,d_00210
t_00002246,u_00184,2026-03-27 06:23:57,31.63,pharmacy,m_00327,Lagos,NG,d_00208
t_00002247,u_00141,2026-03-27 01:33:57,11.03,fuel,m_00054,Seattle,US,d_00134
t_00002248,u_00179,2026-03-23 21:23:57,22.38,fuel,m_00034,New York,US,d_00165
t_00002249,u_00112,2026-03-24 11:16:57,47.55,pharmacy,m_00158,Bengaluru,IN,d_00030
t_00002250,u_00107,2026-03-23 09:44:57,10.42,restaurant,m_00302,Sao Paulo,BR,d_00166
t_00002251,u_00048,2026-03-24 12:25:57,48.42,restaurant,m_00084,Mumbai,IN,d_00003
t_00002252,u_00017,2026-03-27 04:17:57,23.56,restaurant,m_00146,Lagos,NG,d_00115
t_00002253,u_00108,2026-03-20 21:26:57,11.57,ecommerce,m_00144,Lagos,NG,d_00165
t_00002254,u_00017,2026-03-27 03:58:57,20.73,fuel,m_00141,Kano,NG,d_00151
t_00002255,u_00006,2026-03-26 12:01:57,27.7,ecommerce,m_00265,Berlin,DE,d_00177
t_00002256,u_00195,2026-03-27 05:47:57,66.64,travel,m_00205,Curitiba,BR,d_00076
t_00002257,u_00179,2026-03-23 06:44:57,18.96,grocery,m_00170,Seattle,US,d_00225
t_00002258,u_00136,2026-03-26 15:21:57,27.93,ecommerce,m_00278,Lagos,NG,d_00049
t_00002259,u_00032,2026-03-21 00:24:57,10.73,fuel,m_00355,Kano,NG,d_00183
t_00002260,u_00174,2026-03-21 05:57:57,30.74,fuel,m_00389,Austin,US,d_00222
t_00002261,u_00149,2026-03-24 23:27:57,13.26,fuel,m_00384,Delhi,IN,d_00086
t_00002262,u_00111,2026-03-27 00:12:57,25.31,ecommerce,m_00256,Delhi,IN,d_00204
t_00002263,u_00113,2026-03-21 15:56:57,90.95,travel,m_00128,Bengaluru,IN,d_00207
t_00002264,u_00107,2026-03-23 16:51:57,19.7,fuel,m_00009,Hamburg,DE,d_00081
t_00002265,u_00172,2026-03-22 00:16:57,61.13,ecommerce,m_00258,New York,US,d_00014
t_00002266,u_00023,2026-03-24 05:25:57,118.31,travel,m_00309,New York,US,d_00101
t_00002267,u_00114,2026-03-24 04:58:57,25.26,pharmacy,m_00375,Bristol,GB,d_00013
t_00002268,u_00199,2026-03-25 21:51:57,18.4,pharmacy,m_00223,Abuja,NG,d_00003
t_00002269,u_00104,2026-03-21 03:37:57,16.72,fuel,m_00178,Munich,DE,d_00056
t_00002270,u_00035,2026-03-26 09:27:57,26.12,grocery,m_00080,Bristol,GB,d_00214
t_00002271,u_00139,2026-03-25 08:50:57,9.95,grocery,m_00369,London,GB,d_00126
t_00002272,u_00096,2026-03-23 02:21:57,21.97,restaurant,m_00144,Delhi,IN,d_00236
t_00002273,u_00141,2026-03-22 15:11:57,43.32,grocery,m_00364,Manchester,GB,d_00172
t_00002274,u_00057,2026-03-24 20:50:57,128.13,electronics,m_00104,Curitiba,BR,d_00216
t_00002275,u_00124,2026-03-22 16:32:57,44.67,grocery,m_00099,Munich,DE,d_00077
t_00002276,u_00011,2026-03-27 00:52:57,18.77,travel,m_00135,New York,US,d_00216
t_00002277,u_00183,2026-03-23 00:31:57,31.18,pharmacy,m_00389,Hamburg,DE,d_00116
t_00002278,u_00021,2026-03-22 06:28:57,13.01,pharmacy,m_00218,Hamburg,DE,d_00141
t_00002279,u_00157,2026-03-21 06:38:57,43.63,restaurant,m_00391,Munich,DE,d_00135
t_00002280,u_00146,2026-03-21 16:57:57,13.25,restaurant,m_00294,Abuja,NG,d_00191
t_00002281,u_00116,2026-03-25 02:22:57,57.1,electronics,m_00013,Bengaluru,IN,d_00049
t_00002282,u_00042,2026-03-24 19:31:57,23.05,electronics,m_00068,Berlin,DE,d_00095
t_00002283,u_00138,2026-03-22 07:04:57,45.94,restaurant,m_00070,Munich,DE,d_00001
t_00002284,u_00012,2026-03-25 18:59:57,19.21,grocery,m_00321,New York,US,d_00173
t_00002285,u_00063,2026-03-22 04:47:57,34.04,pharmacy,m_00355,Hamburg,DE,d_00097
t_00002286,u_00019,2026-03-22 13:08:57,6.17,restaurant,m_00347,Rio,BR,d_00068
t_00002287,u_00196,2026-03-23 02:39:57,35.02,grocery,m_00091,Bristol,GB,d_00091
t_00002288,u_00061,2026-03-25 04:03:57,51.3,restaurant,m_00280,Manchester,GB,d_00233
t_00002289,u_00060,2026-03-27 08:19:57,21.96,ecommerce,m_00127,Mumbai,IN,d_00212
t_00002290,u_00003,2026-03-23 04:08:57,18.94,fuel,m_00039,Mumbai,IN,d_00125
t_00002291,u_00165,2026-03-20 21:53:57,43.76,restaurant,m_00166,Rio,BR,d_00126
t_00002292,u_00157,2026-03-27 10:48:57,34.83,restaurant,m_00301,Lagos,NG,d_00176
t_00002293,u_00038,2026-03-22 18:24:57,11.62,ecommerce,m_00137,Delhi,IN,d_00078
t_00002294,u_00018,2026-03-20 22:13:57,30.35,restaurant,m_00089,Delhi,IN,d_00078
t_00002295,u_00072,2026-03-26 09:38:57,48.28,grocery,m_00237,New York,US,d_00125
t_00002296,u_00030,2026-03-23 07:34:57,37.75,restaurant,m_00315,Berlin,DE,d_00034
t_00002297,u_00122,2026-03-24 22:38:57,29.98,fuel,m_00370,London,GB,d_00191
t_00002298,u_00034,2026-03-26 01:56:57,63.48,electronics,m_00209,Lagos,NG,d_00084
t_00002299,u_00168,2026-03-26 22:08:57,19.22,pharmacy,m_00025,Delhi,IN,d_00147
t_00002300,u_00195,2026-03-22 01:02:57,26.0,grocery,m_00295,Delhi,IN,d_00233
t_00002301,u_00004,2026-03-25 13:15:57,47.08,ecommerce,m_00384,Rio,BR,d_00174
t_00002302,u_00042,2026-03-21 01:25:57,67.81,travel,m_00377,Manchester,GB,d_00048
t_00002303,u_00041,2026-03-26 00:41:57,39.32,ecommerce,m_00285,Berlin,DE,d_00055
t_00002304,u_00178,2026-03-25 21:07:57,11.8,ecommerce,m_00149,Kano,NG,d_00061
t_00002305,u_00148,2026-03-21 06:15:57,68.15,electronics,m_00239,Seattle,US,d_00208
t_00002306,u_00060,2026-03-23 16:55:57,23.94,restaurant,m_00289,Mumbai,IN,d_00152
t_00002307,u_00182,2026-03-24 18:01:57,23.87,restaurant,m_00397,London,GB,d_00023
t_00002308,u_00040,2026-03-25 14:52:57,23.9,restaurant,m_00176,London,GB,d_00142
t_00002309,u_00119,2026-03-22 09:01:57,79.37,travel,m_00244,Bengaluru,IN,d_00037
t_00002310,u_00196,2026-03-20 23:18:57,17.99,fuel,m_00035,Bengaluru,IN,d_00168
t_00002311,u_00197,2026-03-21 18:44:57,24.21,ecommerce,m_00131,Kano,NG,d_00147
t_00002312,u_00165,2026-03-21 17:21:57,32.4,travel,m_00077,Berlin,DE,d_00167
t_00002313,u_00096,2026-03-21 10:55:57,25.64,grocery,m_00083,Austin,US,d_00122
t_00002314,u_00055,2026-03-26 10:14:57,17.03,ecommerce,m_00378,Austin,US,d_00234
t_00002315,u_00127,2026-03-22 22:55:57,12.69,restaurant,m_00075,Abuja,NG,d_00171
t_00002316,u_00135,2026-03-26 07:13:57,10.15,fuel,m_00397,Bristol,GB,d_00018
t_00002317,u_00078,2026-03-20 16:25:57,15.27,electronics,m_00100,Seattle,US,d_00156
t_00002318,u_00096,2026-03-21 15:36:57,69.62,electronics,m_00121,Sao Paulo,BR,d_00206
t_00002319,u_00013,2026-03-26 12:25:57,39.03,fuel,m_00373,Berlin,DE,d_00203
t_00002320,u_00172,2026-03-25 18:36:57,14.38,fuel,m_00152,Delhi,IN,d_00155
t_00002321,u_00130,2026-03-25 18:33:57,16.15,ecommerce,m_00173,Rio,BR,d_00136
t_00002322,u_00009,2026-03-24 00:28:57,90.24,electronics,m_00251,Hamburg,DE,d_00108
t_00002323,u_00049,2026-03-24 21:24:57,41.43,electronics,m_00069,Abuja,NG,d_00199
t_00002324,u_00195,2026-03-22 17:03:57,12.92,fuel,m_00306,London,GB,d_00180
t_00002325,u_00158,2026-03-27 06:09:57,24.44,grocery,m_00003,Seattle,US,d_00008
t_00002326,u_00070,2026-03-24 12:17:57,35.29,electronics,m_00054,Hamburg,DE,d_00224
t_00002327,u_00131,2026-03-26 17:54:57,25.02,ecommerce,m_00337,Berlin,DE,d_00126
t_00002328,u_00114,2026-03-21 13:03:57,51.34,restaurant,m_00087,Abuja,NG,d_00158
t_00002329,u_00122,2026-03-22 03:04:57,44.93,ecommerce,m_00339,Seattle,US,d_00073
t_00002330,u_00176,2026-03-26 11:14:57,272.39,travel,m_00048,Rio,BR,d_00076
t_00002331,u_00045,2026-03-25 23:32:57,16.37,grocery,m_00269,Seattle,US,d_00053
t_00002332,u_00075,2026-03-22 13:52:57,6.57,fuel,m_00254,Austin,US,d_00062
t_00002333,u_00038,2026-03-26 12:05:57,75.32,grocery,m_00244,Kano,NG,d_00035
t_00002334,u_00081,2026-03-21 23:40:57,28.67,fuel,m_00162,Berlin,DE,d_00083
t_00002335,u_00175,2026-03-26 06:32:57,17.55,ecommerce,m_00224,Berlin,DE,d_00075
t_00002336,u_00142,2026-03-25 21:05:57,10.12,restaurant,m_00321,Austin,US,d_00091
t_00002337,u_00082,2026-03-21 11:32:57,27.88,electronics,m_00369,Berlin,DE,d_00221
t_00002338,u_00007,2026-03-24 08:58:57,79.03,electronics,m_00051,Mumbai,IN,d_00231
t_00002339,u_00082,2026-03-25 12:02:57,12.51,fuel,m_00023,Seattle,US,d_00204
t_00002340,u_00100,2026-03-25 05:01:57,92.1,electronics,m_00348,Manchester,GB,d_00211
t_00002341,u_00178,2026-03-22 13:51:57,32.67,ecommerce,m_00142,Mumbai,IN,d_00073
t_00002342,u_00135,2026-03-25 17:54:57,23.98,grocery,m_00090,Mumbai,IN,d_00235
t_00002343,u_00199,2026-03-21 23:16:57,15.48,grocery,m_00388,Rio,BR,d_00026
t_00002344,u_00181,2026-03-20 15:30:57,18.95,restaurant,m_00366,Austin,US,d_00212
t_00002345,u_00156,2026-03-23 03:32:57,21.2,grocery,m_00223,Kano,NG,d_00052
t_00002346,u_00175,2026-03-22 23:06:57,27.93,travel,m_00368,Abuja,NG,d_00120
t_00002347,u_00119,2026-03-20 20:55:57,25.04,electronics,m_00030,Sao Paulo,BR,d_00089
t_00002348,u_00084,2026-03-26 23:12:57,5.18,restaurant,m_00120,Delhi,IN,d_00112
t_00002349,u_00123,2026-03-21 12:20:57,32.58,fuel,m_00384,Delhi,IN,d_00220
t_00002350,u_00099,2026-03-23 14:06:57,14.93,restaurant,m_00163,Austin,US,d_00023
t_00002351,u_00194,2026-03-22 08:12:57,12.64,pharmacy,m_00304,London,GB,d_00180
t_00002352,u_00030,2026-03-20 14:56:57,21.44,fuel,m_00192,Bengaluru,IN,d_00004
t_00002353,u_00067,2026-03-27 11:17:57,28.34,ecommerce,m_00167,Munich,DE,d_00021
t_00002354,u_00044,2026-03-21 10:51:57,115.61,electronics,m_00348,Berlin,DE,d_00163
t_00002355,u_00155,2026-03-26 02:19:57,32.22,fuel,m_00045,Abuja,NG,d_00093
t_00002356,u_00129,2026-03-23 22:32:57,30.78,grocery,m_00206,Delhi,IN,d_00084
t_00002357,u_00183,2026-03-20 23:46:57,15.05,electronics,m_00181,New York,US,d_00001
t_00002358,u_00187,2026-03-27 05:33:57,28.61,ecommerce,m_00040,Rio,BR,d_00156
