txn_id,user_id,ts,amount,merchant_cat,merchant_id,city,country,device_id
t_00008917,u_00017,2026-03-23 00:19:57,27.41,travel,m_00397,Delhi,IN,d_00134
t_00008918,u_00003,2026-03-21 19:24:57,15.2,grocery,m_00165,Lagos,NG,d_00094
t_00008919,u_00070,2026-03-21 23:28:57,50.52,ecommerce,m_00352,Bristol,GB,d_00205
t_00008920,u_00184,2026-03-22 00:54:57,55.01,fuel,m_00313,London,GB,d_00172
t_00008921,u_00033,2026-03-25 21:29:57,25.46,grocery,m_00208,Seattle,US,d_00198
t_00008922,u_00116,2026-03-23 05:28:57,26.88,ecommerce,m_00049,Abuja,NG,d_00210
t_00008923,u_00164,2026-03-21 07:00:57,17.23,pharmacy,m_00261,Delhi,IN,d_00041
t_00008924,u_00127,2026-03-24 14:14:57,30.15,travel,m_00074,Berlin,DE,d_00089
t_00008925,u_00195,2026-03-24 11:02:57,53.14,electronics,m_00163,Hamburg,DE,d_00239
t_00008926,u_00132,2026-03-27 10:29:57,25.25,ecommerce,m_00369,Curitiba,BR,d_00064
t_00008927,u_00093,2026-03-22 22:28:57,33.19,ecommerce,m_00163,Seattle,US,d_00240
t_00008928,u_00195,2026-03-25 21:17:57,17.77,fuel,m_00034,Delhi,IN,d_00217
t_00008929,u_00013,2026-03-21 13:37:57,89.34,travel,m_00347,Mumbai,IN,d_00007
t_00008930,u_00023,2026-03-23 18:06:57,97.91,travel,m_00152,Rio,BR,d_00171
t_00008931,u_00152,2026-03-21 21:17:57,48.59,travel,m_00265,Sao Paulo,BR,d_00165
t_00008932,u_00120,2026-03-27 12:04:57,20.49,restaurant,m_00239,Manchester,GB,d_00052
t_00008933,u_00078,2026-03-23 00:48:57,26.83,electronics,m_00334,Delhi,IN,d_00041
t_00008934,u_00126,2026-03-26 06:31:57,36.12,travel,m_00061,London,GB,d_00067
t_00008935,u_00075,2026-03-26 23:47:57,4.13,pharmacy,m_00224,Mumbai,IN,d_00098
t_00008936,u_00113,2026-03-23 07:50:57,10.65,fuel,m_00102,Manchester,GB,d_00050
t_00008937,u_00090,2026-03-27 01:48:57,23.32,ecommerce,m_00353,Abuja,NG,d_00030
t_00008938,u_00020,2026-03-21 05:03:57,21.2,grocery,m_00011,Kano,NG,d_00233
t_00008939,u_00176,2026-03-21 19:16:57,136.45,electronics,m_00079,Sao Paulo,BR,d_00079
t_00008940,u_00045,2026-03-27 07:09:57,10.3,grocery,m_00080,Delhi,IN,d_00144
t_00008941,u_00121,2026-03-23 07:53:57,22.99,fuel,m_00145,Delhi,IN,d_00240
t_00008942,u_00008,2026-03-27 12:46:57,43.22,electronics,m_00366,Kano,NG,d_00201
t_00008943,u_00083,2026-03-24 23:27:57,5.73,pharmacy,m_00183,Curitiba,BR,d_00225
t_00008944,u_00134,2026-03-27 01:22:57,64.22,restaurant,m_00038,Bengaluru,IN,d_00240
t_00008945,u_00010,2026-03-23 14:29:57,48.61,electronics,m_00062,New York,US,d_00053
t_00008946,u_00117,2026-03-22 18:25:57,15.41,fuel,m_00399,New York,US,d_00217
t_00008947,u_00146,2026-03-25 00:06:57,22.34,ecommerce,m_00243,Austin,US,d_00063
t_00008948,u_00157,2026-03-21 01:08:57,56.56,travel,m_00098,Austin,US,d_00236
t_00008949,u_00128,2026-03-24 02:25:57,14.03,fuel,m_00360,Curitiba,BR,d_00067
t_00008950,u_00191,2026-03-20 21:52:57,111.72,grocery,m_00242,Sao Paulo,BR,d_00172
t_00008951,u_00059,2026-03-26 07:17:57,34.78,fuel,m_00093,Berlin,DE,d_00081
t_00008952,u_00112,2026-03-25 09:03:57,10.38,grocery,m_00360,Rio,BR,d_00202
t_00008953,u_00076,2026-03-23 15:38:57,18.46,grocery,m_00321,Hamburg,DE,d_00028
t_00008954,u_00023,2026-03-20 21:42:57,13.94,fuel,m_00356,Bristol,GB,d_00001
t_00008955,u_00011,2026-03-21 18:22:57,58.33,travel,m_00053,Abuja,NG,d_00202
t_00008956,u_00004,2026-03-21 07:42:57,78.86,travel,m_00102,Manchester,GB,d_00052
t_00008957,u_00013,2026-03-20 22:05:57,28.93,ecommerce,m_00387,Kano,NG,d_00228
t_00008958,u_00160,2026-03-23 00:26:57,13.43,grocery,m_00311,Sao Paulo,BR,d_00165
t_00008959,u_00178,2026-03-27 00:30:57,45.79,travel,m_00272,Bengaluru,IN,d_00203
t_00008960,u_00021,2026-03-22 09:44:57,28.58,grocery,m_00381,Seattle,US,d_00069
t_00008961,u_00082,2026-03-20 19:20:57,26.73,pharmacy,m_00112,Curitiba,BR,d_00054
t_00008962,u_00037,2026-03-22 10:52:57,11.58,ecommerce,m_00153,Hamburg,DE,d_00063
t_00008963,u_00198,2026-03-26 06:34:57,48.64,restaurant,m_00239,Hamburg,DE,d_00189
t_00008964,u_00115,2026-03-22 01:48:57,24.53,ecommerce,m_00217,London,GB,d_00004
t_00008965,u_00098,2026-03-23 05:24:57,18.23,ecommerce,m_00072,Austin,US,d_00082
t_00008966,u_00111,2026-03-20 21:59:57,29.87,fuel,m_00028,Munich,DE,d_00051
t_00008967,u_00108,2026-03-21 11:00:57,27.26,travel,m_00229,Bengaluru,IN,d_00112
t_00008968,u_00160,2026-03-21 16:01:57,31.58,grocery,m_00302,Sao Paulo,BR,d_00146
t_00008969,u_00084,2026-03-26 18:24:57,17.14,restaurant,m_00003,Abuja,NG,d_00147
t_00008970,u_00105,2026-03-22 21:47:57,19.61,ecommerce,m_00233,Curitiba,BR,d_00191
t_00008971,u_00019,2026-03-21 21:28:57,94.54,travel,m_00332,Bengaluru,IN,d_00210
t_00008972,u_00127,2026-03-26 08:03:57,40.59,electronics,m_00364,Sao Paulo,BR,d_00186
t_00008973,u_00100,2026-03-21 15:32:57,18.22,ecommerce,m_00060,Curitiba,BR,d_00213
t_00008974,u_00130,2026-03-23 08:04:57,14.92,fuel,m_00097,Seattle,US,d_00137
t_00008975,u_00132,2026-03-21 06:43:57,17.6,restaurant,m_00301,Seattle,US,d_00106
t_00008976,u_00186,2026-03-22 02:09:57,10.71,pharmacy,m_00362,Rio,BR,d_00235
t_00008977,u_00117,2026-03-24 20:13:57,45.26,restaurant,m_00392,Mumbai,IN,d_00066
t_00008978,u_00165,2026-03-24 07:46:57,13.0,pharmacy,m_00297,Rio,BR,d_00090
t_00008979,u_00096,2026-03-23 00:20:57,29.84,travel,m_00360,Abuja,NG,d_00180
t_00008980,u_00198,2026-03-25 09:30:57,43.47,ecommerce,m_00348,Rio,BR,d_00046
t_00008981,u_00011,2026-03-26 19:46:57,27.93,pharmacy,m_00298,Delhi,IN,d_00191
t_00008982,u_00111,2026-03-20 23:44:57,49.55,grocery,m_00063,Seattle,US,d_00089
t_00008983,u_00193,2026-03-25 13:30:57,91.09,electronics,m_00065,Munich,DE,d_00126
t_00008984,u_00011,2026-03-23 01:24:57,55.34,pharmacy,m_00297,Seattle,US,d_00118
t_00008985,u_00178,2026-03-26 22:09:57,26.24,fuel,m_00002,New York,US,d_00239
t_00008986,u_00135,2026-03-26 17:18:57,32.59,grocery,m_00281,Manchester,GB,d_00067
t_00008987,u_00097,2026-03-21 20:53:57,22.22,travel,m_00141,Curitiba,BR,d_00079
t_00008988,u_00009,2026-03-21 14:15:57,86.35,travel,m_00374,Rio,BR,d_00160
t_00008989,u_00117,2026-03-26 22:29:57,35.38,ecommerce,m_00169,New York,US,d_00003
t_00008990,u_00136,2026-03-26 13:41:57,84.35,electronics,m_00015,Hamburg,DE,d_00054
t_00008991,u_00068,2026-03-23 03:40:57,24.11,ecommerce,m_00129,New York,US,d_00098
t_00008992,u_00194,2026-03-24 08:18:57,19.1,fuel,m_00012,Berlin,DE,d_00160
t_00008993,u_00046,2026-03-25 14:31:57,9.17,restaurant,m_00118,Berlin,DE,d_00055
t_00008994,u_00111,2026-03-26 18:26:57,21.46,grocery,m_00075,Sao Paulo,BR,d_00159
t_00008995,u_00185,2026-03-25 18:16:57,10.0,fuel,m_00299,Mumbai,IN,d_00072
t_00008996,u_00137,2026-03-21 16:05:57,31.83,pharmacy,m_00336,Lagos,NG,d_00046
t_00008997,u_00077,2026-03-23 14:05:57,24.2,fuel,m_00034,Berlin,DE,d_00020
t_00008998,u_00126,2026-03-23 17:08:57,17.7,fuel,m_00285,Kano,NG,d_00206
t_00008999,u_00028,2026-03-25 08:20:57,28.15,fuel,m_00071,Manchester,GB,d_00204
t_00009000,u_00164,2026-03-23 15:57:57,31.68,grocery,m_00159,Lagos,NG,d_00048
t_00009001,u_00179,2026-03-22 06:31:57,25.79,ecommerce,m_00322,Rio,BR,d_00170
t_00009002,u_00100,2026-03-27 11:17:57,50.34,electronics,m_00336,Bristol,GB,d_00035
t_00009003,u_00188,2026-03-27 01:27:57,93.16,electronics,m_00352,Lagos,NG,d_00098
t_00009004,u_00113,2026-03-22 05:21:57,43.14,ecommerce,m_00361,Bengaluru,IN,d_00208
t_00009005,u_00140,2026-03-25 01:57:57,27.41,grocery,m_00028,Abuja,NG,d_00039
t_00009006,u_00114,2026-03-21 10:39:57,12.32,ecommerce,m_00349,Sao Paulo,BR,d_00098
t_00009007,u_00175,2026-03-26 06:45:57,30.24,grocery,m_00126,Bengaluru,IN,d_00113
t_00009008,u_00013,2026-03-25 14:24:57,35.46,electronics,m_00318,Kano,NG,d_00128
t_00009009,u_00118,2026-03-21 11:38:57,24.67,grocery,m_00224,Mumbai,IN,d_00126
t_00009010,u_00033,2026-03-26 02:17:57,52.15,restaurant,m_00171,Rio,BR,d_00133
t_00009011,u_00106,2026-03-22 18:59:57,17.6,restaurant,m_00337,Seattle,US,d_00057
t_00009012,u_00165,2026-03-23 11:09:57,43.13,grocery,m_00394,Sao Paulo,BR,d_00195
t_00009013,u_00165,2026-03-22 08:45:57,83.4,grocery,m_00162,Abuja,NG,d_00178
t_00009014,u_00035,2026-03-21 15:34:57,39.76,electronics,m_00386,New York,US,d_00113
t_00009015,u_00161,2026-03-20 20:26:57,42.88,electronics,m_00290,Sao Paulo,BR,d_00117
t_00009016,u_00121,2026-03-25 02:20:57,22.4,pharmacy,m_00064,Bristol,GB,d_00158
t_00009017,u_00172,2026-03-21 01:16:57,125.5,restaurant,m_00059,Rio,BR,d_00140
t_00009018,u_00013,2026-03-26 23:15:57,19.43,grocery,m_00112,Hamburg,DE,d_00188
t_00009019,u_00124,2026-03-21 17:09:57,55.81,fuel,m_00329,Munich,DE,d_00224
t_00009020,u_00142,2026-03-24 09:57:57,34.72,grocery,m_00340,Bristol,GB,d_00084
t_00009021,u_00185,2026-03-22 08:02:57,9.95,grocery,m_00382,Rio,BR,d_00194
t_00009022,u_00077,2026-03-22 06:58:57,30.63,restaurant,m_00067,Manchester,GB,d_00020
t_00009023,u_00053,2026-03-21 09:22:57,24.04,restaurant,m_00308,Munich,DE,d_00031
t_00009024,u_00047,2026-03-21 14:40:57,99.26,travel,m_00248,Manchester,GB,d_00073
t_00009025,u_00076,2026-03-21 04:59:57,59.63,electronics,m_00265,Bengaluru,IN,d_00039
t_00009026,u_00186,2026-03-22 18:58:57,59.02,travel,m_00207,Mumbai,IN,d_00156
t_00009027,u_00110,2026-03-24 12:06:57,44.3,restaurant,m_00196,Seattle,US,d_00032
t_00009028,u_00069,2026-03-26 06:53:57,103.5,ecommerce,m_00323,Manchester,GB,d_00226
t_00009029,u_00025,2026-03-24 13:28:57,7.98,pharmacy,m_00209,Bengaluru,IN,d_00056
t_00009030,u_00132,2026-03-20 23:00:57,90.0,travel,m_00054,London,GB,d_00054
t_00009031,u_00042,2026-03-21 17:55:57,9.66,ecommerce,m_00119,Seattle,US,d_00149
t_00009032,u_00187,2026-03-23 00:53:57,21.96,fuel,m_00027,Berlin,DE,d_00049
t_00009033,u_00198,2026-03-25 05:18:57,51.77,travel,m_00247,Abuja,NG,d_00060
t_00009034,u_00163,2026-03-24 12:51:57,89.0,electronics,m_00106,Austin,US,d_00060
t_00009035,u_00189,2026-03-27 06:02:57,24.75,pharmacy,m_00295,Delhi,IN,d_00173
t_00009036,u_00126,2026-03-22 15:21:57,40.26,restaurant,m_00230,Berlin,DE,d_00151
t_00009037,u_00148,2026-03-21 10:03:57,45.64,restaurant,m_00363,Lagos,NG,d_00177
t_00009038,u_00088,2026-03-24 17:15:57,32.93,pharmacy,m_00017,Seattle,US,d_00113
t_00009039,u_00196,2026-03-25 11:46:57,21.06,fuel,m_00240,Munich,DE,d_00081
t_00009040,u_00103,2026-03-25 08:36:57,7.01,fuel,m_00033,Lagos,NG,d_00106
t_00009041,u_00029,2026-03-21 07:04:57,33.42,travel,m_00372,Manchester,GB,d_00066
t_00009042,u_00166,2026-03-24 09:30:57,16.78,grocery,m_00107,Rio,BR,d_00219
t_00009043,u_00041,2026-03-25 05:00:57,17.81,grocery,m_00122,Berlin,DE,d_00024
t_00009044,u_00017,2026-03-26 15:03:57,26.27,pharmacy,m_00367,Hamburg,DE,d_00150
t_00009045,u_00098,2026-03-24 01:15:57,15.64,grocery,m_00333,Austin,US,d_00052
t_00009046,u_00107,2026-03-25 04:43:57,17.6,ecommerce,m_00306,Manchester,GB,d_00053
t_00009047,u_00079,2026-03-23 15:08:57,22.33,ecommerce,m_00400,Bengaluru,IN,d_00169
t_00009048,u_00138,2026-03-26 21:39:57,18.8,grocery,m_00080,Mumbai,IN,d_00164
t_00009049,u_00114,2026-03-22 11:09:57,8.17,fuel,m_00077,Curitiba,BR,d_00047
t_00009050,u_00148,2026-03-22 06:25:57,75.44,travel,m_00080,Mumbai,IN,d_00014
t_00009051,u_00101,2026-03-21 06:57:57,9.64,pharmacy,m_00128,Abuja,NG,d_00013
t_00009052,u_00158,2026-03-24 19:43:57,33.91,electronics,m_00371,Berlin,DE,d_00070
t_00009053,u_00058,2026-03-24 05:53:57,285.84,electronics,m_00365,Bristol,GB,d_00079
t_00009054,u_00182,2026-03-21 10:58:57,20.46,electronics,m_00058,Curitiba,BR,d_00128
t_00009055,u_00177,2026-03-22 21:47:57,35.98,pharmacy,m_00132,New York,US,d_00049
t_00009056,u_00111,2026-03-25 18:17:57,16.39,fuel,m_00254,Sao Paulo,BR,d_00079
t_00009057,u_00114,2026-03-25 20:13:57,27.13,electronics,m_00281,Hamburg,DE,d_00238
t_00009058,u_00188,2026-03-26 17:53:57,81.43,travel,m_00244,Mumbai,IN,d_00070
t_00009059,u_00011,2026-03-26 06:12:57,15.11,fuel,m_00164,Seattle,US,d_00169
t_00009060,u_00181,2026-03-26 09:11:57,19.86,restaurant,m_00372,Hamburg,DE,d_00047
t_00009061,u_00190,2026-03-24 08:17:57,75.91,travel,m_00187,Rio,BR,d_00213
t_00009062,u_00172,2026-03-25 07:24:57,6.53,ecommerce,m_00267,Berlin,DE,d_00067
t_00009063,u_00122,2026-03-26 16:01:57,31.3,grocery,m_00103,Sao Paulo,BR,d_00210
t_00009064,u_00013,2026-03-22 05:03:57,48.45,restaurant,m_00266,Abuja,NG,d_00177
t_00009065,u_00078,2026-03-27 11:05:57,118.45,restaurant,m_00396,Mumbai,IN,d_00102
t_00009066,u_00006,2026-03-20 18:21:57,8.27,pharmacy,m_00346,Seattle,US,d_00209
t_00009067,u_00045,2026-03-23 21:15:57,34.2,grocery,m_00037,Rio,BR,d_00147
t_00009068,u_00127,2026-03-22 12:35:57,17.76,pharmacy,m_00065,Delhi,IN,d_00055
t_00009069,u_00125,2026-03-26 07:36:57,52.12,travel,m_00275,Manchester,GB,d_00205
t_00009070,u_00145,2026-03-25 08:35:57,27.96,electronics,m_00158,Munich,DE,d_00239
t_00009071,u_00012,2026-03-27 08:49:57,32.38,ecommerce,m_00102,Curitiba,BR,d_00199
t_00009072,u_00106,2026-03-24 08:54:57,20.78,pharmacy,m_00341,Austin,US,d_00120
t_00009073,u_00068,2026-03-27 06:20:57,30.29,grocery,m_00320,Manchester,GB,d_00173
t_00009074,u_00090,2026-03-26 02:20:57,12.06,fuel,m_00147,Munich,DE,d_00229
t_00009075,u_00181,2026-03-27 07:07:57,48.57,pharmacy,m_00222,Berlin,DE,d_00153
t_00009076,u_00009,2026-03-25 05:47:57,47.2,restaurant,m_00053,Lagos,NG,d_00055
t_00009077,u_00054,2026-03-23 00:32:57,224.38,electronics,m_00246,Austin,US,d_00235
t_00009078,u_00136,2026-03-22 05:33:57,11.34,fuel,m_00399,London,GB,d_00240
t_00009079,u_00144,2026-03-27 07:36:57,13.6,grocery,m_00095,Berlin,DE,d_00093
t_00009080,u_00028,2026-03-25 01:43:57,10.88,pharmacy,m_00068,Hamburg,DE,d_00008
t_00009081,u_00017,2026-03-22 16:59:57,226.07,travel,m_00006,Bengaluru,IN,d_00016
t_00009082,u_00153,2026-03-26 16:35:57,36.55,fuel,m_00033,Seattle,US,d_00236
t_00009083,u_00023,2026-03-27 13:18:57,9.36,restaurant,m_00394,Sao Paulo,BR,d_00034
t_00009084,u_00117,2026-03-22 05:19:57,103.17,electronics,m_00096,Rio,BR,d_00098
t_00009085,u_00195,2026-03-26 23:50:57,102.12,grocery,m_00327,Kano,NG,d_00148
t_00009086,u_00013,2026-03-24 20:47:57,28.19,pharmacy,m_00353,Sao Paulo,BR,d_00011
t_00009087,u_00161,2026-03-23 04:22:57,11.74,ecommerce,m_00380,Munich,DE,d_00112
t_00009088,u_00069,2026-03-23 11:39:57,22.78,travel,m_00243,Sao Paulo,BR,d_00200
t_00009089,u_00072,2026-03-26 03:44:57,25.76,grocery,m_00298,Berlin,DE,d_00095
t_00009090,u_00032,2026-03-21 16:29:57,29.59,restaurant,m_00053,Rio,BR,d_00163
t_00009091,u_00198,2026-03-21 02:39:57,206.06,travel,m_00285,Austin,US,d_00170
t_00009092,u_00138,2026-03-25 13:48:57,16.63,grocery,m_00098,Mumbai,IN,d_00237
t_00009093,u_00085,2026-03-27 00:59:57,15.91,pharmacy,m_00163,Kano,NG,d_00027
t_00009094,u_00036,2026-03-25 20:07:57,31.9,grocery,m_00073,Lagos,NG,d_00083
t_00009095,u_00004,2026-03-26 01:38:57,16.99,pharmacy,m_00003,New York,US,d_00164
t_00009096,u_00142,2026-03-20 18:02:57,77.04,travel,m_00131,Rio,BR,d_00195
t_00009097,u_00186,2026-03-24 17:16:57,9.39,grocery,m_00315,Bengaluru,IN,d_00137
t_00009098,u_00036,2026-03-26 14:36:57,63.85,electronics,m_00179,Delhi,IN,d_00091
t_00009099,u_00184,2026-03-21 05:51:57,32.86,ecommerce,m_00103,Curitiba,BR,d_00033
t_00009100,u_00068,2026-03-24 14:02:57,78.34,ecommerce,m_00280,London,GB,d_00106
t_00009101,u_00100,2026-03-21 01:40:57,11.49,ecommerce,m_00138,Austin,US,d_00037
t_00009102,u_00006,2026-03-25 03:48:57,45.54,travel,m_00183,Manchester,GB,d_00119
t_00009103,u_00106,2026-03-23 19:13:57,27.14,pharmacy,m_00271,New York,US,d_00175
t_00009104,u_00026,2026-03-22 15:15:57,17.85,restaurant,m_00048,Kano,NG,d_00145
t_00009105,u_00109,2026-03-26 06:16:57,34.19,grocery,m_00163,Kano,NG,d_00240
t_00009106,u_00141,2026-03-21 03:43:57,18.38,fuel,m_00107,Austin,US,d_00060
t_00009107,u_00049,2026-03-24 16:57:57,58.64,grocery,m_00178,Curitiba,BR,d_00095
t_00009108,u_00085,2026-03-22 18:19:57,162.13,travel,m_00207,Curitiba,BR,d_00044
t_00009109,u_00050,2026-03-21 13:53:57,12.16,restaurant,m_00115,London,GB,d_00187
t_00009110,u_00070,2026-03-23 17:03:57,32.47,restaurant,m_00089,Kano,NG,d_00033
t_00009111,u_00112,2026-03-26 04:31:57,2.54,fuel,m_00249,Mumbai,IN,d_00051
t_00009112,u_00029,2026-03-24 08:32:57,18.46,electronics,m_00359,Kano,NG,d_00187
t_00009113,u_00176,2026-03-24 14:05:57,29.68,grocery,m_00059,Bengaluru,IN,d_00108
t_00009114,u_00030,2026-03-21 17:41:57,28.43,travel,m_00012,Mumbai,IN,d_00165
t_00009115,u_00098,2026-03-21 09:27:57,99.62,travel,m_00039,Rio,BR,d_00109
t_00009116,u_00007,2026-03-27 02:26:57,5.81,fuel,m_00333,Sao Paulo,BR,d_00100
t_00009117,u_00098,2026-03-26 05:37:57,29.65,grocery,m_00172,Austin,US,d_00217
t_00009118,u_00128,2026-03-22 08:48:57,49.64,electronics,m_00237,Sao Paulo,BR,d_00239
t_00009119,u_00091,2026-03-25 04:09:57,42.25,ecommerce,m_00236,Austin,US,d_00133
t_00009120,u_00108,2026-03-26 12:55:57,31.95,pharmacy,m_00289,London,GB,d_00091
t_00009121,u_00106,2026-03-24 05:30:57,12.72,pharmacy,m_00267,Delhi,IN,d_00124
t_00009122,u_00185,2026-03-20 22:42:57,137.61,travel,m_00345,Hamburg,DE,d_00109
t_00009123,u_00057,2026-03-24 16:45:57,47.48,pharmacy,m_00309,London,GB,d_00071
t_00009124,u_00152,2026-03-24 04:29:57,35.82,ecommerce,m_00226,Mumbai,IN,d_00102
t_00009125,u_00117,2026-03-23 11:11:57,125.01,travel,m_00389,Abuja,NG,d_00159
t_00009126,u_00120,2026-03-22 13:24:57,34.37,grocery,m_00122,Berlin,DE,d_00124
t_00009127,u_00178,2026-03-21 08:53:57,24.0,ecommerce,m_00172,Munich,DE,d_00105
t_00009128,u_00146,2026-03-27 06:06:57,76.71,electronics,m_00237,Austin,US,d_00132
t_00009129,u_00054,2026-03-20 20:57:57,19.21,fuel,m_00169,Manchester,GB,d_00124
t_00009130,u_00142,2026-03-25 19:29:57,16.04,grocery,m_00274,Kano,NG,d_00046
t_00009131,u_00023,2026-03-22 23:05:57,76.84,electronics,m_00167,Lagos,NG,d_00041
t_00009132,u_00047,2026-03-25 17:35:57,38.95,electronics,m_00094,Berlin,DE,d_00049
t_00009133,u_00137,2026-03-20 20:02:57,35.1,pharmacy,m_00391,Lagos,NG,d_00140
t_00009134,u_00152,2026-03-24 04:44:57,8.84,pharmacy,m_00230,Sao Paulo,BR,d_00222
t_00009135,u_00034,2026-03-25 01:01:57,93.27,travel,m_00363,Bristol,GB,d_00076
t_00009136,u_00040,2026-03-25 04:43:57,156.89,travel,m_00103,Manchester,GB,d_00116
t_00009137,u_00090,2026-03-23 00:42:57,12.17,ecommerce,m_00328,New York,US,d_00114
t_00009138,u_00075,2026-03-23 08:11:57,56.61,restaurant,m_00058,Sao Paulo,BR,d_00210
t_00009139,u_00194,2026-03-22 04:03:57,58.67,travel,m_00332,Bengaluru,IN,d_00098
t_00009140,u_00145,2026-03-26 23:17:57,19.29,fuel,m_00082,Berlin,DE,d_00051
t_00009141,u_00078,2026-03-27 12:18:57,24.6,fuel,m_00368,Seattle,US,d_00091
t_00009142,u_00067,2026-03-26 18:22:57,22.69,ecommerce,m_00299,Delhi,IN,d_00220
t_00009143,u_00196,2026-03-22 14:09:57,37.2,travel,m_00324,Delhi,IN,d_00022
t_00009144,u_00006,2026-03-24 03:23:57,106.87,electronics,m_00059,Rio,BR,d_00108
t_00009145,u_00040,2026-03-26 13:59:57,24.82,ecommerce,m_00276,Munich,DE,d_00204
t_00009146,u_00032,2026-03-20 15:08:57,13.7,restaurant,m_00139,Manchester,GB,d_00115
t_00009147,u_00113,2026-03-21 09:35:57,18.07,ecommerce,m_00044,Curitiba,BR,d_00061
t_00009148,u_00004,2026-03-23 18:38:57,8.92,pharmacy,m_00027,Manchester,GB,d_00157
t_00009149,u_00130,2026-03-25 10:32:57,48.25,electronics,m_00303,London,GB,d_00017
t_00009150,u_00053,2026-03-23 00:12:57,8.53,fuel,m_00184,Abuja,NG,d_00014
t_00009151,u_00129,2026-03-21 21:47:57,76.5,travel,m_00091,Mumbai,IN,d_00125
t_00009152,u_00063,2026-03-27 11:08:57,22.3,fuel,m_00239,Delhi,IN,d_00082
t_00009153,u_00103,2026-03-25 06:56:57,59.55,restaurant,m_00048,Rio,BR,d_00083
t_00009154,u_00158,2026-03-22 21:58:57,40.62,ecommerce,m_00375,Bengaluru,IN,d_00237
t_00009155,u_00199,2026-03-22 22:48:57,29.2,travel,m_00159,Rio,BR,d_00200
t_00009156,u_00087,2026-03-24 03:26:57,6.33,fuel,m_00097,Bristol,GB,d_00076
t_00009157,u_00125,2026-03-23 04:24:57,21.35,grocery,m_00370,Hamburg,DE,d_00140
t_00009158,u_00130,2026-03-24 10:51:57,20.86,grocery,m_00358,Curitiba,BR,d_00120
t_00009159,u_00093,2026-03-27 10:03:57,8.58,fuel,m_00373,Mumbai,IN,d_00212
t_00009160,u_00053,2026-03-23 23:15:57,34.5,restaurant,m_00337,Berlin,DE,d_00129
t_00009161,u_00125,2026-03-26 09:26:57,14.92,electronics,m_00170,Sao Paulo,BR,d_00212
t_00009162,u_00106,2026-03-23 15:48:57,32.92,pharmacy,m_00385,Manchester,GB,d_00155
t_00009163,u_00131,2026-03-23 03:54:57,69.7,electronics,m_00177,Austin,US,d_00010
t_00009164,u_00065,2026-03-26 15:15:57,61.06,travel,m_00021,Lagos,NG,d_00177
t_00009165,u_00098,2026-03-24 10:39:57,15.69,fuel,m_00320,Bengaluru,IN,d_00208
t_00009166,u_00049,2026-03-21 01:36:57,18.21,pharmacy,m_00081,New York,US,d_00163
t_00009167,u_00009,2026-03-23 03:22:57,50.72,restaurant,m_00264,Bristol,GB,d_00048
t_00009168,u_00086,2026-03-21 04:39:57,53.74,electronics,m_00094,Austin,US,d_00226
t_00009169,u_00132,2026-03-26 12:47:57,16.25,grocery,m_00024,Delhi,IN,d_00169
t_00009170,u_00048,2026-03-21 14:09:57,16.03,restaurant,m_00135,Austin,US,d_00033
t_00009171,u_00119,2026-03-27 08:02:57,31.67,pharmacy,m_00164,New York,US,d_00068
t_00009172,u_00185,2026-03-24 16:47:57,16.34,pharmacy,m_00125,Sao Paulo,BR,d_00059
t_00009173,u_00162,2026-03-23 09:30:57,30.29,travel,m_00082,Seattle,US,d_00042
t_00009174,u_00037,2026-03-22 16:45:57,40.2,grocery,m_00308,Kano,NG,d_00079
t_00009175,u_00173,2026-03-20 18:13:57,77.21,travel,m_00139,Mumbai,IN,d_00211
t_00009176,u_00027,2026-03-25 12:44:57,53.87,grocery,m_00304,Delhi,IN,d_00039
t_00009177,u_00136,2026-03-22 16:39:57,48.44,travel,m_00361,Berlin,DE,d_00126
t_00009178,u_00137,2026-03-20 22:34:57,106.35,travel,m_00009,Kano,NG,d_00170
t_00009179,u_00073,2026-03-23 11:08:57,12.73,pharmacy,m_00316,Austin,US,d_00148
t_00009180,u_00097,2026-03-27 02:10:57,13.17,grocery,m_00340,Abuja,NG,d_00130
t_00009181,u_00188,2026-03-25 22:47:57,62.32,travel,m_00295,Bengaluru,IN,d_00197
t_00009182,u_00138,2026-03-22 20:20:57,74.75,electronics,m_00165,Bengaluru,IN,d_00085
t_00009183,u_00129,2026-03-25 19:58:57,36.63,ecommerce,m_00219,Austin,US,d_00071
t_00009184,u_00161,2026-03-21 05:19:57,51.19,travel,m_00111,Kano,NG,d_00001
t_00009185,u_00107,2026-03-24 11:16:57,13.1,fuel,m_00204,Rio,BR,d_00035
t_00009186,u_00026,2026-03-27 01:16:57,68.57,travel,m_00128,Manchester,GB,d_00050
t_00009187,u_00118,2026-03-27 01:13:57,39.15,travel,m_00134,Seattle,US,d_00114
t_00009188,u_00171,2026-03-21 16:37:57,156.99,electronics,m_00034,Hamburg,DE,d_00226
t_00009189,u_00165,2026-03-23 02:49:57,76.32,electronics,m_00160,Bengaluru,IN,d_00020
t_00009190,u_00002,2026-03-27 04:11:57,13.71,fuel,m_00247,Seattle,US,d_00125
t_00009191,u_00063,2026-03-26 21:18:57,72.14,electronics,m_00175,Rio,BR,d_00218
t_00009192,u_00176,2026-03-25 20:30:57,18.63,ecommerce,m_00199,Manchester,GB,d_00041
t_00009193,u_00135,2026-03-22 13:15:57,102.75,travel,m_00373,Hamburg,DE,d_00180
