customer_id,timestamp,amount,merchant_category,merchant_id,city,country,device_id
user_0068,2026-03-23 00:25:57,104.77,travel,merchant_00298,Rio,BR,device_0216
user_0197,2026-03-22 00:15:57,13.66,grocery,merchant_00241,New York,US,device_0007
user_0087,2026-03-22 08:24:57,16.76,electronics,merchant_00340,Rio,BR,device_0133
user_0051,2026-03-20 19:51:57,49.62,restaurant,merchant_00123,Lagos,NG,device_0237
user_0025,2026-03-20 21:40:57,76.31,fuel,merchant_00045,Munich,DE,device_0078
user_0134,2026-03-25 10:31:57,24.37,fuel,merchant_00077,Mumbai,IN,device_0042
user_0130,2026-03-23 08:16:57,125.62,travel,merchant_00237,Mumbai,IN,device_0152
user_0194,2026-03-26 00:46:57,16.12,pharmacy,merchant_00336,Mumbai,IN,device_0184
user_0054,2026-03-21 11:06:57,57.9,electronics,merchant_00111,Delhi,IN,device_0052
user_0199,2026-03-26 02:32:57,60.87,travel,merchant_00393,Sao Paulo,BR,device_0189
user_0106,2026-03-22 22:19:57,36.25,electronics,merchant_00059,Berlin,DE,device_0013
user_0173,2026-03-20 20:48:57,31.09,electronics,merchant_00218,Manchester,GB,device_0225
user_0060,2026-03-25 08:23:57,22.83,ecommerce,merchant_00271,Delhi,IN,device_0193
user_0052,2026-03-22 09:28:57,3.75,pharmacy,merchant_00378,Kano,NG,device_0100
user_0074,2026-03-27 03:41:57,33.26,electronics,merchant_00005,Rio,BR,device_0091
user_0138,2026-03-22 16:15:57,21.14,electronics,merchant_00234,Austin,US,device_0039
user_0023,2026-03-24 17:56:57,39.06,travel,merchant_00127,Curitiba,BR,device_0129
user_0027,2026-03-26 05:30:57,73.03,electronics,merchant_00218,Bristol,GB,device_0087
user_0198,2026-03-23 08:41:57,12.93,ecommerce,merchant_00284,Mumbai,IN,device_0186
user_0055,2026-03-22 14:18:57,12.81,restaurant,merchant_00093,London,GB,device_0034
user_0018,2026-03-26 07:19:57,27.2,ecommerce,merchant_00012,Rio,BR,device_0203
user_0176,2026-03-24 13:35:57,5.52,grocery,merchant_00379,New York,US,device_0042
user_0044,2026-03-26 19:47:57,16.73,ecommerce,merchant_00124,Sao Paulo,BR,device_0224
user_0168,2026-03-22 04:26:57,35.64,pharmacy,merchant_00006,New York,US,device_0230
user_0188,2026-03-24 11:47:57,29.58,travel,merchant_00107,New York,US,device_0110
user_0066,2026-03-22 21:30:57,38.89,electronics,merchant_00399,Munich,DE,device_0150
user_0059,2026-03-25 04:04:57,86.44,electronics,merchant_00076,New York,US,device_0105
user_0046,2026-03-22 08:42:57,15.02,ecommerce,merchant_00253,Kano,NG,device_0181
user_0181,2026-03-21 19:24:57,8.29,fuel,merchant_00244,Rio,BR,device_0215
user_0160,2026-03-22 18:21:57,23.39,grocery,merchant_00041,Abuja,NG,device_0028
user_0037,2026-03-25 13:41:57,21.13,restaurant,merchant_00338,Kano,NG,device_0049
user_0093,2026-03-23 09:46:57,21.84,travel,merchant_00100,Curitiba,BR,device_0147
user_0042,2026-03-22 19:32:57,57.07,travel,merchant_00382,Bengaluru,IN,device_0139
user_0092,2026-03-21 09:38:57,18.24,pharmacy,merchant_00393,Seattle,US,device_0137
user_0050,2026-03-22 04:56:57,16.3,restaurant,merchant_00395,Seattle,US,device_0120
user_0045,2026-03-26 04:30:57,31.91,grocery,merchant_00166,Austin,US,device_0134
user_0035,2026-03-23 22:30:57,26.53,restaurant,merchant_00322,Rio,BR,device_0086
user_0165,2026-03-21 15:02:57,66.96,electronics,merchant_00069,Munich,DE,device_0215
user_0011,2026-03-24 10:55:57,26.34,restaurant,merchant_00072,Kano,NG,device_0034
user_0024,2026-03-21 23:47:57,35.55,electronics,merchant_00195,Austin,US,device_0059
user_0008,2026-03-23 01:15:57,147.59,electronics,merchant_00325,Bristol,GB,device_0117
user_0070,2026-03-25 03:02:57,18.25,pharmacy,merchant_00386,Delhi,IN,device_0125
user_0172,2026-03-26 06:24:57,33.39,pharmacy,merchant_00045,Rio,BR,device_0198
user_0011,2026-03-24 15:37:57,10.68,restaurant,merchant_00320,Bengaluru,IN,device_0150
user_0056,2026-03-23 01:27:57,11.35,pharmacy,merchant_00048,New York,US,device_0112
user_0170,2026-03-22 15:04:57,59.61,travel,merchant_00050,Delhi,IN,device_0021
user_0025,2026-03-20 19:28:57,27.45,travel,merchant_00168,London,GB,device_0131
user_0199,2026-03-27 00:18:57,16.49,fuel,merchant_00188,Delhi,IN,device_0100
user_0055,2026-03-26 20:52:57,92.62,pharmacy,merchant_00251,Munich,DE,device_0156
user_0182,2026-03-21 15:38:57,27.11,fuel,merchant_00105,Austin,US,device_0087
user_0122,2026-03-26 14:58:57,13.69,fuel,merchant_00213,Lagos,NG,device_0013
user_0144,2026-03-26 10:36:57,31.68,ecommerce,merchant_00199,Manchester,GB,device_0239
user_0092,2026-03-21 11:30:57,39.18,pharmacy,merchant_00214,Seattle,US,device_0085
user_0143,2026-03-21 02:12:57,18.4,ecommerce,merchant_00106,Mumbai,IN,device_0032
user_0080,2026-03-21 22:30:57,43.21,ecommerce,merchant_00250,Berlin,DE,device_0201
user_0027,2026-03-24 20:38:57,56.11,travel,merchant_00358,Lagos,NG,device_0145
user_0058,2026-03-26 22:02:57,17.78,restaurant,merchant_00072,Munich,DE,device_0131
user_0141,2026-03-22 20:34:57,117.53,travel,merchant_00128,Abuja,NG,device_0190
user_0102,2026-03-20 16:56:57,25.66,pharmacy,merchant_00381,Kano,NG,device_0033
user_0102,2026-03-24 04:53:57,10.42,fuel,merchant_00152,Hamburg,DE,device_0111
user_0191,2026-03-22 13:26:57,24.85,pharmacy,merchant_00336,Berlin,DE,device_0180
user_0187,2026-03-24 03:01:57,26.89,ecommerce,merchant_00259,Berlin,DE,device_0108
user_0110,2026-03-20 20:25:57,116.01,electronics,merchant_00310,Delhi,IN,device_0024
user_0166,2026-03-27 07:20:57,138.24,travel,merchant_00060,London,GB,device_0118
user_0185,2026-03-24 03:50:57,26.46,ecommerce,merchant_00219,Delhi,IN,device_0060
user_0078,2026-03-25 13:21:57,31.38,pharmacy,merchant_00319,Sao Paulo,BR,device_0014
user_0188,2026-03-24 21:12:57,71.05,electronics,merchant_00045,Hamburg,DE,device_0132
user_0087,2026-03-25 03:55:57,8.67,fuel,merchant_00263,Mumbai,IN,device_0110
user_0193,2026-03-20 22:39:57,26.42,restaurant,merchant_00045,Bengaluru,IN,device_0043
user_0088,2026-03-23 11:13:57,28.03,electronics,merchant_00184,London,GB,device_0001
user_0167,2026-03-24 10:33:57,89.68,fuel,merchant_00052,Bristol,GB,device_0197
user_0025,2026-03-22 17:57:57,9.45,ecommerce,merchant_00173,Abuja,NG,device_0091
user_0052,2026-03-25 22:03:57,33.95,pharmacy,merchant_00330,Kano,NG,device_0215
user_0141,2026-03-24 00:45:57,14.16,fuel,merchant_00196,Delhi,IN,device_0072
user_0063,2026-03-22 13:57:57,12.04,restaurant,merchant_00127,Bristol,GB,device_0231
user_0003,2026-03-27 04:02:57,9.86,ecommerce,merchant_00297,Austin,US,device_0093
user_0015,2026-03-20 18:53:57,6.14,pharmacy,merchant_00397,Abuja,NG,device_0125
user_0061,2026-03-25 23:41:57,34.24,ecommerce,merchant_00358,Seattle,US,device_0111
user_0089,2026-03-23 11:09:57,10.36,pharmacy,merchant_00075,Manchester,GB,device_0072
user_0130,2026-03-22 08:32:57,20.68,restaurant,merchant_00092,Seattle,US,device_0019
user_0154,2026-03-22 14:58:57,17.29,restaurant,merchant_00338,Sao Paulo,BR,device_0001
user_0113,2026-03-22 00:35:57,60.61,electronics,merchant_00229,Bristol,GB,device_0163
user_0108,2026-03-21 18:32:57,14.87,fuel,merchant_00090,London,GB,device_0014
user_0187,2026-03-20 21:29:57,42.61,electronics,merchant_00084,Abuja,NG,device_0149
user_0025,2026-03-25 17:41:57,56.67,grocery,merchant_00321,Hamburg,DE,device_0101
user_0111,2026-03-27 01:10:57,115.75,travel,merchant_00198,Delhi,IN,device_0108
user_0191,2026-03-23 12:23:57,59.3,electronics,merchant_00112,Manchester,GB,device_0092
user_0020,2026-03-27 11:17:57,23.1,grocery,merchant_00213,Berlin,DE,device_0034
user_0083,2026-03-22 17:46:57,106.33,electronics,merchant_00341,Austin,US,device_0185
user_0109,2026-03-24 03:38:57,19.72,ecommerce,merchant_00117,Berlin,DE,device_0077
user_0079,2026-03-24 21:02:57,48.11,restaurant,merchant_00193,Munich,DE,device_0186
user_0089,2026-03-23 16:00:57,11.13,fuel,merchant_00382,Kano,NG,device_0175
user_0125,2026-03-21 21:16:57,13.94,restaurant,merchant_00176,Manchester,GB,device_0025
user_0001,2026-03-26 00:47:57,24.26,restaurant,merchant_00049,New York,US,device_0059
user_0013,2026-03-22 11:38:57,23.46,restaurant,merchant_00234,Lagos,NG,device_0106
user_0097,2026-03-26 11:02:57,49.92,fuel,merchant_00360,Berlin,DE,device_0046
user_0096,2026-03-26 19:53:57,16.88,fuel,merchant_00228,Lagos,NG,device_0096
user_0101,2026-03-26 20:06:57,86.16,electronics,merchant_00047,Seattle,US,device_0159
user_0151,2026-03-21 17:09:57,49.74,travel,merchant_00290,Bristol,GB,device_0043
user_0045,2026-03-21 12:50:57,235.5,travel,merchant_00115,Austin,US,device_0216
user_0080,2026-03-22 04:28:57,33.72,restaurant,merchant_00315,Seattle,US,device_0041
user_0034,2026-03-25 07:13:57,17.91,fuel,merchant_00106,Curitiba,BR,device_0147
user_0061,2026-03-22 12:22:57,43.62,travel,merchant_00067,Munich,DE,device_0008
user_0199,2026-03-27 01:11:57,31.57,pharmacy,merchant_00256,Kano,NG,device_0051
user_0028,2026-03-26 01:56:57,59.09,electronics,merchant_00223,Austin,US,device_0097
user_0052,2026-03-24 02:57:57,23.66,restaurant,merchant_00226,Hamburg,DE,device_0089
user_0149,2026-03-26 17:16:57,29.51,restaurant,merchant_00258,Bristol,GB,device_0226
user_0177,2026-03-21 15:36:57,30.5,restaurant,merchant_00202,Delhi,IN,device_0121
user_0200,2026-03-25 23:49:57,82.39,electronics,merchant_00073,Sao Paulo,BR,device_0062
user_0185,2026-03-25 03:40:57,14.45,restaurant,merchant_00250,Delhi,IN,device_0187
user_0165,2026-03-22 08:30:57,11.37,grocery,merchant_00031,Munich,DE,device_0004
user_0106,2026-03-26 01:38:57,14.87,pharmacy,merchant_00276,Berlin,DE,device_0150
user_0198,2026-03-24 22:41:57,38.32,travel,merchant_00221,Sao Paulo,BR,device_0161
user_0004,2026-03-24 09:55:57,55.86,travel,merchant_00326,Rio,BR,device_0008
user_0180,2026-03-25 04:54:57,24.01,fuel,merchant_00234,Bristol,GB,device_0116
user_0162,2026-03-21 05:55:57,36.33,electronics,merchant_00236,Munich,DE,device_0181
user_0172,2026-03-27 01:37:57,41.74,electronics,merchant_00149,Bristol,GB,device_0240
user_0145,2026-03-26 10:44:57,52.43,restaurant,merchant_00008,Sao Paulo,BR,device_0150
user_0199,2026-03-23 10:05:57,42.29,fuel,merchant_00193,Manchester,GB,device_0075
user_0194,2026-03-24 13:11:57,36.52,pharmacy,merchant_00284,Bengaluru,IN,device_0068
user_0143,2026-03-25 06:59:57,34.13,grocery,merchant_00392,Manchester,GB,device_0059
user_0057,2026-03-22 04:36:57,69.95,travel,merchant_00312,Lagos,NG,device_0102
user_0182,2026-03-24 18:16:57,33.55,ecommerce,merchant_00305,Berlin,DE,device_0033
user_0109,2026-03-26 16:47:57,89.11,grocery,merchant_00306,Rio,BR,device_0191
user_0194,2026-03-22 22:56:57,63.64,ecommerce,merchant_00394,Delhi,IN,device_0081
user_0145,2026-03-21 10:25:57,5.23,fuel,merchant_00319,New York,US,device_0151
user_0084,2026-03-20 14:59:57,15.97,fuel,merchant_00327,Bengaluru,IN,device_0203
user_0007,2026-03-22 02:41:57,11.77,pharmacy,merchant_00359,Manchester,GB,device_0100
user_0154,2026-03-24 14:02:57,38.56,pharmacy,merchant_00340,Munich,DE,device_0145
user_0157,2026-03-25 00:56:57,16.4,fuel,merchant_00315,Manchester,GB,device_0223
user_0094,2026-03-24 02:55:57,51.29,electronics,merchant_00144,London,GB,device_0181
user_0186,2026-03-25 21:54:57,38.86,electronics,merchant_00196,Bristol,GB,device_0049
user_0178,2026-03-21 04:21:57,123.23,travel,merchant_00174,Bengaluru,IN,device_0145
user_0079,2026-03-25 17:06:57,7.26,grocery,merchant_00129,Rio,BR,device_0055
user_0083,2026-03-22 02:48:57,14.0,fuel,merchant_00334,London,GB,device_0067
user_0141,2026-03-20 23:20:57,36.55,restaurant,merchant_00169,Munich,DE,device_0116
user_0036,2026-03-21 07:43:57,17.86,fuel,merchant_00094,Munich,DE,device_0011
user_0041,2026-03-23 16:58:57,67.91,travel,merchant_00046,London,GB,device_0185
user_0096,2026-03-21 08:29:57,134.79,electronics,merchant_00050,Delhi,IN,device_0024
user_0099,2026-03-22 23:24:57,81.28,electronics,merchant_00174,Seattle,US,device_0044
user_0177,2026-03-24 04:21:57,34.25,pharmacy,merchant_00276,Rio,BR,device_0004
user_0130,2026-03-23 00:19:57,20.12,restaurant,merchant_00307,Austin,US,device_0045
user_0159,2026-03-27 09:07:57,87.38,travel,merchant_00296,Munich,DE,device_0077
user_0041,2026-03-25 04:33:57,32.56,fuel,merchant_00293,Berlin,DE,device_0043
user_0156,2026-03-27 04:14:57,5.44,fuel,merchant_00332,Berlin,DE,device_0208
user_0114,2026-03-25 02:07:57,14.77,fuel,merchant_00105,Seattle,US,device_0141
user_0179,2026-03-27 13:06:57,46.94,pharmacy,merchant_00314,New York,US,device_0003
user_0139,2026-03-23 11:06:57,33.97,pharmacy,merchant_00200,Bristol,GB,device_0228
user_0122,2026-03-21 20:35:57,112.32,travel,merchant_00146,Delhi,IN,device_0212
user_0012,2026-03-23 01:22:57,11.61,ecommerce,merchant_00196,Mumbai,IN,device_0030
user_0132,2026-03-25 03:28:57,23.81,pharmacy,merchant_00233,London,GB,device_0040
user_0120,2026-03-24 00:48:57,8.31,fuel,merchant_00163,Lagos,NG,device_0084
user_0099,2026-03-23 00:27:57,69.9,travel,merchant_00208,Manchester,GB,device_0237
user_0004,2026-03-22 21:55:57,44.53,grocery,merchant_00234,Bristol,GB,device_0119
user_0059,2026-03-24 21:13:57,14.83,fuel,merchant_00311,Sao Paulo,BR,device_0185
user_0038,2026-03-25 13:01:57,71.01,electronics,merchant_00052,Austin,US,device_0048
user_0030,2026-03-26 02:08:57,25.44,pharmacy,merchant_00182,Mumbai,IN,device_0219
user_0166,2026-03-23 07:22:57,46.34,grocery,merchant_00333,Mumbai,IN,device_0011
user_0194,2026-03-26 05:32:57,34.06,ecommerce,merchant_00104,Manchester,GB,device_0156
user_0008,2026-03-27 11:34:57,69.54,electronics,merchant_00265,Rio,BR,device_0056
user_0098,2026-03-21 23:06:57,21.1,pharmacy,merchant_00099,Austin,US,device_0086
user_0049,2026-03-22 01:57:57,32.69,grocery,merchant_00282,Bengaluru,IN,device_0055
user_0117,2026-03-20 16:40:57,54.66,restaurant,merchant_00014,Berlin,DE,device_0171
user_0136,2026-03-24 13:28:57,46.47,grocery,merchant_00108,Lagos,NG,device_0002
user_0168,2026-03-25 20:26:57,59.95,electronics,merchant_00006,Seattle,US,device_0226
user_0042,2026-03-23 08:44:57,75.52,travel,merchant_00314,Manchester,GB,device_0157
user_0109,2026-03-26 21:16:57,200.2,travel,merchant_00216,New York,US,device_0009
user_0045,2026-03-24 01:55:57,21.11,pharmacy,merchant_00232,Austin,US,device_0011
user_0190,2026-03-23 22:26:57,37.81,travel,merchant_00142,Sao Paulo,BR,device_0097
user_0086,2026-03-22 15:47:57,139.33,electronics,merchant_00302,New York,US,device_0074
user_0111,2026-03-21 00:20:57,41.62,electronics,merchant_00131,Munich,DE,device_0126
user_0039,2026-03-20 23:42:57,41.33,ecommerce,merchant_00033,London,GB,device_0084
user_0187,2026-03-26 20:18:57,33.69,restaurant,merchant_00358,Sao Paulo,BR,device_0136
user_0131,2026-03-24 17:57:57,95.61,travel,merchant_00183,Rio,BR,device_0145
user_0143,2026-03-26 18:47:57,16.7,restaurant,merchant_00144,Hamburg,DE,device_0226
user_0145,2026-03-25 03:43:57,124.65,electronics,merchant_00232,Hamburg,DE,device_0005
user_0055,2026-03-22 02:34:57,15.72,ecommerce,merchant_00235,London,GB,device_0018
user_0171,2026-03-23 11:43:57,9.64,fuel,merchant_00348,Berlin,DE,device_0038
user_0151,2026-03-26 05:34:57,41.12,electronics,merchant_00113,Berlin,DE,device_0131
user_0077,2026-03-23 05:12:57,18.87,fuel,merchant_00294,Austin,US,device_0048
user_0048,2026-03-21 19:34:57,36.21,electronics,merchant_00182,Bengaluru,IN,device_0004
user_0089,2026-03-24 11:27:57,51.15,restaurant,merchant_00097,Rio,BR,device_0029
user_0127,2026-03-23 18:48:57,30.5,grocery,merchant_00165,Sao Paulo,BR,device_0112
user_0096,2026-03-25 07:35:57,41.49,pharmacy,merchant_00086,Munich,DE,device_0205
user_0170,2026-03-21 15:11:57,28.4,electronics,merchant_00001,Abuja,NG,device_0052
user_0049,2026-03-22 18:20:57,6.53,fuel,merchant_00335,Bristol,GB,device_0037
user_0199,2026-03-24 01:08:57,95.07,electronics,merchant_00176,Berlin,DE,device_0118
user_0071,2026-03-21 08:35:57,10.33,fuel,merchant_00068,Rio,BR,device_0171
user_0176,2026-03-25 09:39:57,29.55,electronics,merchant_00211,Lagos,NG,device_0145
user_0107,2026-03-21 22:05:57,50.5,restaurant,merchant_00331,Manchester,GB,device_0224
user_0142,2026-03-27 12:00:57,91.12,travel,merchant_00205,Seattle,US,device_0181
user_0040,2026-03-21 10:04:57,26.15,ecommerce,merchant_00152,Hamburg,DE,device_0231
user_0032,2026-03-26 15:55:57,73.89,restaurant,merchant_00106,Bristol,GB,device_0237
user_0156,2026-03-26 02:46:57,8.21,fuel,merchant_00157,New York,US,device_0041
user_0154,2026-03-24 04:23:57,13.73,pharmacy,merchant_00148,Bengaluru,IN,device_0219
user_0117,2026-03-21 10:55:57,88.93,travel,merchant_00176,Rio,BR,device_0115
user_0062,2026-03-26 04:57:57,27.93,restaurant,merchant_00271,Austin,US,device_0130
user_0062,2026-03-20 20:59:57,22.05,restaurant,merchant_00236,Kano,NG,device_0022
user_0006,2026-03-22 12:22:57,50.67,grocery,merchant_00030,Austin,US,device_0222
user_0200,2026-03-23 01:56:57,27.6,grocery,merchant_00313,Berlin,DE,device_0086
user_0021,2026-03-20 18:47:57,19.11,pharmacy,merchant_00123,New York,US,device_0162
user_0093,2026-03-26 13:50:57,12.63,fuel,merchant_00028,Sao Paulo,BR,device_0065
user_0125,2026-03-21 00:42:57,145.59,electronics,merchant_00301,Berlin,DE,device_0005
user_0070,2026-03-20 15:46:57,23.22,pharmacy,merchant_00227,Mumbai,IN,device_0011
user_0141,2026-03-21 11:14:57,25.7,travel,merchant_00366,Munich,DE,device_0188
user_0180,2026-03-26 05:44:57,69.55,travel,merchant_00350,New York,US,device_0164
user_0026,2026-03-25 03:47:57,22.39,pharmacy,merchant_00224,Curitiba,BR,device_0136
user_0035,2026-03-20 14:28:57,15.74,ecommerce,merchant_00112,New York,US,device_0180
user_0176,2026-03-26 02:21:57,11.15,ecommerce,merchant_00054,London,GB,device_0064
user_0088,2026-03-25 09:40:57,4.02,fuel,merchant_00248,Berlin,DE,device_0014
user_0110,2026-03-21 07:23:57,26.82,ecommerce,merchant_00265,Abuja,NG,device_0038
user_0095,2026-03-23 22:40:57,28.15,pharmacy,merchant_00040,Curitiba,BR,device_0102
user_0187,2026-03-21 20:52:57,23.41,ecommerce,merchant_00070,Sao Paulo,BR,device_0186
user_0182,2026-03-25 04:47:57,45.68,travel,merchant_00153,Manchester,GB,device_0088
user_0104,2026-03-21 18:26:57,52.54,electronics,merchant_00354,Seattle,US,device_0083
user_0161,2026-03-25 10:13:57,12.34,ecommerce,merchant_00224,Seattle,US,device_0041
user_0060,2026-03-25 06:48:57,70.42,pharmacy,merchant_00191,Curitiba,BR,device_0120
user_0173,2026-03-23 19:34:57,29.04,ecommerce,merchant_00365,Seattle,US,device_0235
user_0165,2026-03-26 21:41:57,7.11,pharmacy,merchant_00296,Munich,DE,device_0003
user_0028,2026-03-26 00:28:57,34.13,electronics,merchant_00286,Lagos,NG,device_0240
user_0072,2026-03-21 15:38:57,22.93,grocery,merchant_00079,London,GB,device_0118
user_0005,2026-03-23 09:07:57,27.57,grocery,merchant_00068,London,GB,device_0005
user_0181,2026-03-21 21:22:57,45.13,grocery,merchant_00127,Sao Paulo,BR,device_0117
user_0031,2026-03-23 21:46:57,39.31,ecommerce,merchant_00080,Berlin,DE,device_0232
user_0144,2026-03-21 20:38:57,86.43,electronics,merchant_00183,Curitiba,BR,device_0138
user_0153,2026-03-25 12:30:57,22.24,restaurant,merchant_00375,Manchester,GB,device_0216
user_0018,2026-03-20 23:01:57,33.8,ecommerce,merchant_00037,Seattle,US,device_0185
user_0001,2026-03-21 05:02:57,15.2,grocery,merchant_00168,Mumbai,IN,device_0045
user_0192,2026-03-21 17:35:57,28.53,grocery,merchant_00327,Austin,US,device_0066
user_0049,2026-03-22 06:07:57,12.96,restaurant,merchant_00083,Austin,US,device_0100
user_0051,2026-03-26 08:47:57,19.84,restaurant,merchant_00180,Bristol,GB,device_0125
user_0188,2026-03-24 03:33:57,21.27,fuel,merchant_00297,Munich,DE,device_0211
user_0114,2026-03-24 20:16:57,101.89,travel,merchant_00098,London,GB,device_0056
user_0199,2026-03-23 02:31:57,37.63,electronics,merchant_00279,Hamburg,DE,device_0096
user_0091,2026-03-27 09:36:57,27.55,restaurant,merchant_00193,London,GB,device_0119
user_0148,2026-03-22 23:02:57,45.69,grocery,merchant_00178,Mumbai,IN,device_0228
user_0047,2026-03-20 22:48:57,9.07,ecommerce,merchant_00155,Abuja,NG,device_0162
user_0189,2026-03-23 16:14:57,50.36,travel,merchant_00156,Kano,NG,device_0095
user_0113,2026-03-23 23:10:57,23.35,pharmacy,merchant_00387,Bristol,GB,device_0195
user_0024,2026-03-20 21:12:57,4.53,pharmacy,merchant_00327,Lagos,NG,device_0022
user_0002,2026-03-27 07:09:57,21.89,electronics,merchant_00074,Curitiba,BR,device_0161
user_0091,2026-03-22 03:48:57,12.1,fuel,merchant_00336,Sao Paulo,BR,device_0023
user_0103,2026-03-21 16:05:57,108.82,electronics,merchant_00190,Munich,DE,device_0102
user_0137,2026-03-23 02:34:57,43.26,pharmacy,merchant_00394,Bengaluru,IN,device_0026
user_0168,2026-03-22 06:14:57,12.08,pharmacy,merchant_00258,Rio,BR,device_0058
user_0001,2026-03-22 05:11:57,44.43,electronics,merchant_00336,New York,US,device_0012
user_0183,2026-03-22 06:24:57,38.93,grocery,merchant_00257,Kano,NG,device_0238
user_0129,2026-03-26 16:32:57,43.28,ecommerce,merchant_00365,Mumbai,IN,device_0124
user_0196,2026-03-27 02:13:57,24.93,ecommerce,merchant_00397,Berlin,DE,device_0183
user_0170,2026-03-23 08:36:57,19.13,restaurant,merchant_00367,Curitiba,BR,device_0225
user_0052,2026-03-23 02:58:57,15.22,pharmacy,merchant_00265,Austin,US,device_0202
user_0087,2026-03-21 08:51:57,37.21,pharmacy,merchant_00133,Mumbai,IN,device_0049
user_0044,2026-03-26 18:45:57,41.94,grocery,merchant_00194,Seattle,US,device_0114
user_0050,2026-03-22 09:38:57,19.96,fuel,merchant_00121,Delhi,IN,device_0005
user_0091,2026-03-22 22:22:57,38.09,fuel,merchant_00078,Curitiba,BR,device_0055
user_0113,2026-03-25 06:58:57,13.95,ecommerce,merchant_00074,Berlin,DE,device_0166
user_0067,2026-03-25 00:44:57,50.12,electronics,merchant_00057,Lagos,NG,device_0101
user_0064,2026-03-20 21:33:57,100.79,electronics,merchant_00377,Berlin,DE,device_0213
user_0094,2026-03-25 00:39:57,53.65,electronics,merchant_00356,Seattle,US,device_0094
user_0013,2026-03-26 00:47:57,66.53,travel,merchant_00018,Berlin,DE,device_0144
user_0112,2026-03-26 08:08:57,14.81,fuel,merchant_00074,Bristol,GB,device_0150
user_0118,2026-03-20 23:56:57,13.26,grocery,merchant_00368,Abuja,NG,device_0068
user_0195,2026-03-27 02:36:57,7.85,fuel,merchant_00299,Hamburg,DE,device_0047
user_0166,2026-03-23 04:14:57,81.18,pharmacy,merchant_00113,Curitiba,BR,device_0008
user_0096,2026-03-24 01:46:57,34.13,restaurant,merchant_00189,Berlin,DE,device_0047
user_0130,2026-03-26 08:51:57,39.98,ecommerce,merchant_00106,New York,US,device_0049
user_0114,2026-03-22 08:56:57,46.34,travel,merchant_00350,Sao Paulo,BR,device_0191
user_0159,2026-03-21 23:27:57,12.84,pharmacy,merchant_00285,Rio,BR,device_0011
user_0098,2026-03-24 12:47:57,3.68,fuel,merchant_00150,Curitiba,BR,device_0230
user_0134,2026-03-25 10:42:57,41.73,electronics,merchant_00185,Austin,US,device_0015
user_0028,2026-03-26 19:16:57,81.23,travel,merchant_00067,Abuja,NG,device_0238
user_0056,2026-03-22 19:21:57,80.94,electronics,merchant_00244,Austin,US,device_0099
user_0038,2026-03-24 00:34:57,17.65,restaurant,merchant_00079,Munich,DE,device_0239
user_0171,2026-03-27 07:43:57,41.77,electronics,merchant_00020,Abuja,NG,device_0113
user_0131,2026-03-23 12:30:57,10.98,fuel,merchant_00261,Berlin,DE,device_0200
user_0092,2026-03-23 13:44:57,56.45,electronics,merchant_00354,Rio,BR,device_0233
user_0030,2026-03-22 13:34:57,35.04,ecommerce,merchant_00265,Abuja,NG,device_0146
user_0143,2026-03-21 02:58:57,104.67,electronics,merchant_00087,Munich,DE,device_0145
user_0104,2026-03-21 15:13:57,19.77,pharmacy,merchant_00025,Kano,NG,device_0179
user_0170,2026-03-27 06:23:57,8.62,fuel,merchant_00123,Kano,NG,device_0167
user_0095,2026-03-26 16:05:57,10.96,grocery,merchant_00091,Mumbai,IN,device_0238
user_0130,2026-03-22 13:08:57,15.1,grocery,merchant_00198,Seattle,US,device_0056
user_0104,2026-03-24 14:56:57,92.48,electronics,merchant_00174,New York,US,device_0083
user_0147,2026-03-25 23:31:57,41.27,electronics,merchant_00189,Sao Paulo,BR,device_0176
user_0092,2026-03-21 22:17:57,103.78,ecommerce,merchant_00321,Rio,BR,device_0075
user_0182,2026-03-23 13:18:57,16.37,fuel,merchant_00222,Curitiba,BR,device_0019
user_0160,2026-03-24 00:46:57,13.51,restaurant,merchant_00008,Abuja,NG,device_0218
user_0044,2026-03-26 16:49:57,49.7,grocery,merchant_00278,Rio,BR,device_0112
user_0116,2026-03-26 21:19:57,38.98,ecommerce,merchant_00285,Kano,NG,device_0165
user_0141,2026-03-25 18:42:57,68.76,travel,merchant_00110,Bristol,GB,device_0210
user_0018,2026-03-23 11:10:57,23.64,fuel,merchant_00030,Rio,BR,device_0189
user_0111,2026-03-23 04:50:57,11.42,fuel,merchant_00026,New York,US,device_0191
user_0038,2026-03-25 22:49:57,10.79,restaurant,merchant_00376,Lagos,NG,device_0154
user_0117,2026-03-24 10:32:57,24.14,fuel,merchant_00334,London,GB,device_0085
user_0038,2026-03-20 18:28:57,17.0,restaurant,merchant_00224,Bengaluru,IN,device_0014
user_0183,2026-03-24 07:01:57,20.44,pharmacy,merchant_00332,New York,US,device_0051
user_0148,2026-03-27 06:51:57,16.42,restaurant,merchant_00341,Lagos,NG,device_0212
user_0032,2026-03-24 00:56:57,156.33,travel,merchant_00188,Austin,US,device_0204
user_0199,2026-03-23 06:41:57,10.53,fuel,merchant_00107,Delhi,IN,device_0143
user_0181,2026-03-21 17:57:57,68.89,electronics,merchant_00337,Mumbai,IN,device_0190
user_0073,2026-03-22 18:00:57,7.34,fuel,merchant_00185,Kano,NG,device_0045
user_0108,2026-03-22 00:27:57,34.32,ecommerce,merchant_00169,Seattle,US,device_0194
